Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP003021,Male,No,0,Not Graduate,No,16674.0,,475.0,360.0,1.0,Semiurban,Y
LP003022,Female,No,0,Not Graduate,No,3811.0,3959.0,669.0,120.0,1.0,Rural,Y
LP003023,Male,No,0,Graduate,No,14077.0,5269.0,189.0,360.0,1.0,Rural,Y
LP003024,Male,No,0,Graduate,No,13932.0,5692.0,250.0,360.0,1.0,Urban,N
LP003025,Male,Yes,2,Not Graduate,No,10220.0,7240.0,636.0,180.0,1.0,Semiurban,N
LP003026,Female,Yes,1,Graduate,No,11280.0,5177.0,286.0,360.0,0.0,Semiurban,Y
LP003027,Female,Yes,1,Not Graduate,No,19528.0,7903.0,528.0,360.0,1.0,Rural,Y
LP003028,Female,Yes,0,Not Graduate,No,3092.0,4766.0,562.0,240.0,1.0,Urban,N
LP003029,Female,Yes,0,Graduate,No,16920.0,7455.0,615.0,360.0,1.0,Urban,N
LP003030,Male,Yes,0,Graduate,No,13300.0,4104.0,568.0,360.0,1.0,Urban,Y
LP003031,Male,Yes,0,Graduate,No,1577.0,1501.0,461.0,360.0,1.0,Urban,N
LP003032,Female,Yes,0,Graduate,No,7158.0,5668.0,599.0,360.0,1.0,Semiurban,N
LP003033,Male,Yes,0,Not Graduate,No,17399.0,2823.0,205.0,360.0,1.0,Urban,Y
LP003034,Male,Yes,0,Not Graduate,No,19222.0,,61.0,360.0,1.0,Urban,N
LP003035,Male,No,2,Graduate,No,12715.0,9523.0,221.0,360.0,1.0,Rural,Y
LP003036,Male,No,2,Not Graduate,No,6471.0,6676.0,576.0,240.0,0.0,Rural,Y
LP003037,,Yes,1,Graduate,No,16191.0,7944.0,423.0,120.0,1.0,Rural,N
LP003038,Male,No,0,Not Graduate,Yes,5425.0,763.0,360.0,360.0,1.0,Rural,N
LP003039,Female,No,2,Not Graduate,No,3587.0,5572.0,144.0,360.0,1.0,Urban,Y
LP003040,Male,Yes,3+,Not Graduate,No,14263.0,8669.0,294.0,,1.0,Rural,N
LP003041,Female,No,0,Not Graduate,Yes,17185.0,4613.0,387.0,360.0,1.0,Semiurban,Y
LP003042,Male,No,1,Not Graduate,No,10370.0,5039.0,113.0,360.0,1.0,Urban,Y
LP003043,Male,No,2,Not Graduate,No,14625.0,1023.0,596.0,360.0,1.0,Urban,Y
LP003044,Female,Yes,0,Graduate,No,9921.0,5838.0,515.0,360.0,1.0,Urban,N
LP003045,Female,No,0,Graduate,No,4328.0,5576.0,60.0,360.0,1.0,Rural,Y
LP003046,Male,Yes,0,Graduate,No,17164.0,4738.0,362.0,360.0,1.0,Semiurban,Y
LP003047,Male,No,0,Not Graduate,No,11815.0,6814.0,130.0,240.0,1.0,Urban,N
LP003048,Male,No,0,Graduate,No,3812.0,2426.0,631.0,360.0,1.0,Semiurban,N
LP003049,Male,No,3+,Not Graduate,No,9182.0,6758.0,419.0,360.0,0.0,Semiurban,Y
LP003050,Male,No,2,Not Graduate,No,14779.0,4742.0,214.0,360.0,1.0,Semiurban,Y
LP003051,Male,Yes,0,Not Graduate,No,7142.0,1531.0,,360.0,1.0,Rural,Y
LP003052,Male,,1,Graduate,No,11084.0,4699.0,129.0,360.0,,Semiurban,Y
LP003053,Male,No,1,Not Graduate,Yes,19908.0,1401.0,78.0,120.0,1.0,Semiurban,N
LP003054,Female,Yes,0,Not Graduate,No,13869.0,5858.0,549.0,360.0,1.0,Rural,Y
LP003055,Female,No,0,Graduate,No,3160.0,654.0,500.0,180.0,1.0,Rural,N
LP003056,Female,Yes,3+,Graduate,Yes,1729.0,8966.0,667.0,360.0,1.0,Urban,Y
LP003057,Male,Yes,0,Graduate,Yes,19462.0,6622.0,323.0,360.0,1.0,Semiurban,Y
LP003058,Male,No,0,Not Graduate,No,1780.0,6053.0,450.0,360.0,1.0,Urban,N
LP003059,Female,Yes,0,Not Graduate,No,3955.0,5511.0,290.0,360.0,1.0,Urban,Y
LP003060,Male,No,0,Graduate,No,17873.0,3823.0,379.0,360.0,1.0,Semiurban,Y
LP003061,Male,Yes,0,Not Graduate,No,15514.0,7631.0,278.0,360.0,1.0,Rural,N
LP003062,Female,Yes,0,Not Graduate,No,16810.0,8801.0,405.0,360.0,1.0,Urban,Y
LP003063,Female,No,1,Not Graduate,Yes,18652.0,384.0,544.0,240.0,1.0,Rural,N
LP003064,Female,Yes,0,Graduate,No,18429.0,8909.0,353.0,360.0,1.0,Urban,N
LP003065,Male,No,0,Not Graduate,Yes,12943.0,3158.0,392.0,360.0,1.0,Semiurban,Y
LP003066,Male,No,0,Graduate,Yes,14813.0,191.0,227.0,360.0,1.0,Urban,N
LP003067,Female,No,0,Graduate,No,7551.0,8161.0,68.0,360.0,,Urban,N
LP003068,Male,No,2,Graduate,No,5746.0,6785.0,380.0,360.0,1.0,Urban,N
LP003069,Female,No,0,Not Graduate,No,16969.0,2743.0,90.0,360.0,1.0,Rural,Y
LP003070,Female,Yes,1,Not Graduate,No,14554.0,9834.0,310.0,360.0,1.0,Semiurban,N
LP003071,Female,No,0,Not Graduate,No,1513.0,4944.0,311.0,360.0,0.0,Rural,Y
LP003072,Male,Yes,0,Graduate,No,11093.0,8350.0,436.0,360.0,1.0,Semiurban,Y
LP003073,Male,No,2,Graduate,Yes,17106.0,3385.0,350.0,360.0,1.0,Semiurban,N
LP003074,Female,No,0,Not Graduate,No,12474.0,7158.0,279.0,360.0,1.0,Urban,N
LP003075,Female,No,1,Not Graduate,No,14567.0,2009.0,636.0,360.0,1.0,Rural,Y
LP003076,Female,No,0,Graduate,No,7006.0,4728.0,161.0,360.0,1.0,Rural,Y
LP003077,Male,No,1,Not Graduate,No,2598.0,2722.0,412.0,180.0,1.0,Semiurban,N
LP003078,Male,No,2,Graduate,Yes,9616.0,5123.0,225.0,360.0,1.0,Urban,N
LP003079,Female,No,1,Graduate,No,14854.0,6939.0,457.0,360.0,0.0,Urban,N
LP003080,Female,Yes,1,Graduate,No,10122.0,7397.0,,360.0,1.0,Semiurban,Y
LP003081,Female,Yes,2,Graduate,No,2294.0,3998.0,609.0,360.0,1.0,Urban,N
LP003082,Male,Yes,3+,Not Graduate,No,13199.0,9421.0,459.0,360.0,0.0,Rural,Y
LP003083,Female,No,0,Graduate,No,9899.0,3849.0,226.0,120.0,1.0,Urban,Y
LP003084,Female,Yes,1,Graduate,No,16574.0,1448.0,523.0,360.0,1.0,Semiurban,Y
LP003085,Female,Yes,0,Not Graduate,No,4011.0,1004.0,488.0,180.0,1.0,Semiurban,Y
LP003086,Male,Yes,0,Graduate,No,2079.0,7184.0,98.0,360.0,1.0,Rural,N
LP003087,Male,No,0,Graduate,No,8635.0,9970.0,659.0,360.0,0.0,Urban,N
LP003088,Female,No,2,Graduate,No,4330.0,7868.0,331.0,360.0,1.0,Semiurban,Y
LP003089,Male,Yes,0,Graduate,No,7669.0,211.0,516.0,360.0,1.0,Rural,Y
LP003090,Male,Yes,1,Not Graduate,No,12680.0,5947.0,518.0,120.0,1.0,Rural,N
LP003091,Female,Yes,0,Not Graduate,No,13797.0,8369.0,260.0,360.0,1.0,Semiurban,N
LP003092,Male,Yes,0,Not Graduate,No,11325.0,6108.0,176.0,360.0,1.0,Rural,N
LP003093,Female,Yes,3+,Not Graduate,No,11212.0,8814.0,366.0,360.0,0.0,Rural,N
LP003094,Male,No,0,Graduate,No,16995.0,643.0,345.0,360.0,1.0,Urban,Y
LP003095,Female,,0,Graduate,No,16683.0,30.0,663.0,360.0,1.0,Semiurban,N
LP003096,Female,Yes,0,Not Graduate,No,16379.0,8195.0,68.0,360.0,1.0,Semiurban,N
LP003097,Male,Yes,1,Graduate,No,1595.0,17.0,340.0,360.0,0.0,Urban,N
LP003098,Male,Yes,0,Not Graduate,No,13576.0,7162.0,196.0,360.0,1.0,Rural,N
LP003099,Male,Yes,0,Graduate,No,5010.0,9553.0,138.0,360.0,1.0,Semiurban,Y
LP003100,Male,Yes,1,Not Graduate,No,7307.0,4327.0,289.0,360.0,1.0,Semiurban,Y
LP003101,Female,Yes,0,Not Graduate,No,2114.0,1825.0,483.0,360.0,1.0,Semiurban,Y
LP003102,Female,Yes,2,Not Graduate,No,14629.0,8239.0,145.0,360.0,1.0,Semiurban,Y
LP003103,Male,No,0,Not Graduate,No,8704.0,6206.0,231.0,360.0,1.0,Rural,Y
LP003104,Male,No,0,Graduate,Yes,8877.0,6413.0,242.0,360.0,0.0,Urban,N
LP003105,Male,No,1,Graduate,No,8523.0,3161.0,187.0,360.0,1.0,Urban,Y
LP003106,Female,Yes,2,Graduate,No,13178.0,2047.0,419.0,360.0,1.0,Urban,N
LP003107,Male,No,2,Not Graduate,No,15806.0,7766.0,637.0,360.0,1.0,Rural,Y
LP003108,Female,No,1,Not Graduate,Yes,9434.0,8480.0,542.0,360.0,1.0,Rural,N
LP003109,Female,Yes,0,Graduate,No,9504.0,7248.0,294.0,360.0,1.0,Semiurban,N
LP003110,Female,Yes,0,Graduate,No,11837.0,8361.0,454.0,360.0,1.0,Rural,Y
LP003111,Male,No,0,Graduate,No,10751.0,2943.0,197.0,360.0,1.0,Urban,N
LP003112,Female,Yes,2,Graduate,No,12709.0,7026.0,419.0,360.0,1.0,Urban,N
LP003113,Male,Yes,2,Not Graduate,No,11464.0,4778.0,165.0,360.0,,Rural,N
LP003114,Male,No,3+,Not Graduate,No,7134.0,7645.0,351.0,120.0,1.0,Semiurban,N
LP003115,Female,No,0,Graduate,No,11686.0,2190.0,571.0,360.0,0.0,Urban,Y
LP003116,Female,Yes,0,Graduate,No,17221.0,8497.0,170.0,360.0,0.0,Rural,N
LP003117,Male,No,1,Graduate,No,8548.0,6515.0,276.0,360.0,1.0,Urban,N
LP003118,Male,No,1,Not Graduate,No,7157.0,8766.0,128.0,360.0,1.0,Semiurban,N
LP003119,Male,Yes,1,Graduate,No,10213.0,5223.0,395.0,360.0,1.0,Urban,N
LP003120,Male,No,2,Not Graduate,No,2422.0,9361.0,189.0,360.0,1.0,Urban,N
LP003121,Male,Yes,0,Not Graduate,Yes,10896.0,0.0,585.0,360.0,1.0,Rural,Y
LP003122,Male,Yes,0,Graduate,Yes,7985.0,6871.0,338.0,360.0,0.0,Urban,Y
LP003123,Male,No,0,Graduate,No,9324.0,5244.0,378.0,360.0,1.0,Urban,N
LP003124,Female,Yes,0,Graduate,No,12812.0,7203.0,479.0,360.0,1.0,Rural,N
LP003125,Female,Yes,0,Not Graduate,No,11188.0,241.0,149.0,360.0,0.0,Urban,Y
LP003126,Female,Yes,0,Graduate,No,8199.0,5073.0,650.0,,1.0,Rural,Y
LP003127,Male,No,0,Graduate,No,6855.0,2537.0,56.0,180.0,1.0,Semiurban,N
LP003128,Female,No,1,Not Graduate,No,13683.0,4860.0,220.0,180.0,1.0,Semiurban,Y
LP003129,Female,Yes,2,Not Graduate,No,2964.0,5284.0,,360.0,1.0,Semiurban,N
LP003130,Female,No,2,Not Graduate,No,16083.0,5063.0,421.0,360.0,1.0,Semiurban,Y
LP003131,Female,Yes,0,Graduate,No,3534.0,2641.0,593.0,240.0,1.0,Semiurban,N
LP003132,Female,No,0,Not Graduate,No,5090.0,1835.0,546.0,360.0,1.0,Rural,N
LP003133,Female,Yes,0,Not Graduate,No,10180.0,5195.0,108.0,240.0,1.0,Rural,Y
LP003134,Male,No,3+,Not Graduate,No,8867.0,8524.0,384.0,360.0,1.0,Urban,N
LP003135,Female,,0,Not Graduate,Yes,,3917.0,79.0,240.0,0.0,Urban,Y
LP003136,Female,No,0,Not Graduate,No,,3762.0,309.0,360.0,1.0,Semiurban,Y
LP003137,Female,Yes,2,Graduate,No,3099.0,8968.0,595.0,,1.0,Semiurban,Y
LP003138,Female,No,0,Not Graduate,No,19718.0,9687.0,186.0,360.0,1.0,Urban,N
LP003139,Male,Yes,2,Not Graduate,No,,369.0,365.0,360.0,1.0,Semiurban,Y
LP003140,Male,No,0,Not Graduate,No,14452.0,6480.0,509.0,360.0,1.0,Rural,N
LP003141,Female,Yes,0,Graduate,No,10732.0,8023.0,457.0,360.0,1.0,Rural,Y
LP003142,Female,Yes,0,Graduate,No,17922.0,580.0,676.0,360.0,1.0,Semiurban,Y
LP003143,Female,Yes,2,Not Graduate,No,7938.0,9833.0,232.0,120.0,1.0,Rural,N
LP003144,Male,Yes,2,Not Graduate,No,18070.0,1562.0,296.0,360.0,1.0,Urban,Y
LP003145,Male,No,1,Not Graduate,,12101.0,4487.0,78.0,360.0,1.0,Rural,N
LP003146,Female,No,0,Not Graduate,No,6057.0,2053.0,359.0,360.0,1.0,Semiurban,Y
LP003147,Female,No,0,Graduate,No,2168.0,5508.0,228.0,180.0,1.0,Rural,Y
LP003148,Female,No,3+,Graduate,No,6850.0,8629.0,554.0,360.0,1.0,Semiurban,N
LP003149,Male,No,1,Graduate,No,6869.0,3188.0,426.0,360.0,0.0,Semiurban,Y
LP003150,Female,Yes,2,Not Graduate,No,6373.0,1990.0,327.0,360.0,0.0,Rural,N
LP003151,Male,Yes,0,Not Graduate,Yes,6248.0,3747.0,532.0,360.0,1.0,Semiurban,N
LP003152,Female,Yes,0,Graduate,No,1681.0,3062.0,325.0,360.0,1.0,Rural,N
LP003153,Male,Yes,0,Graduate,No,7645.0,3967.0,342.0,360.0,1.0,Urban,N
LP003154,Male,Yes,1,Not Graduate,Yes,15081.0,3381.0,177.0,360.0,1.0,Semiurban,Y
LP003155,Female,Yes,2,Graduate,No,11788.0,6305.0,356.0,360.0,0.0,Semiurban,Y
LP003156,Female,Yes,0,Graduate,No,19329.0,7455.0,122.0,360.0,1.0,Semiurban,N
LP003157,Male,Yes,0,Graduate,No,17789.0,4658.0,422.0,360.0,1.0,Urban,N
LP003158,Female,No,0,Graduate,No,2808.0,1666.0,483.0,360.0,1.0,Rural,N
LP003159,Male,Yes,0,Graduate,No,15690.0,5885.0,111.0,360.0,1.0,Rural,Y
LP003160,Male,No,3+,Not Graduate,No,10071.0,7508.0,93.0,360.0,0.0,Urban,Y
LP003161,Male,No,0,Not Graduate,No,19739.0,3499.0,419.0,360.0,1.0,Semiurban,N
LP003162,Male,No,2,Not Graduate,No,14571.0,5383.0,572.0,240.0,1.0,Urban,N
LP003163,Female,Yes,1,Not Graduate,No,10247.0,825.0,110.0,360.0,1.0,Rural,N
LP003164,Male,Yes,2,Graduate,No,10914.0,891.0,532.0,360.0,0.0,Semiurban,N
LP003165,Female,Yes,3+,Not Graduate,No,17992.0,3418.0,229.0,360.0,1.0,Rural,N
LP003166,Female,Yes,1,Graduate,No,7534.0,316.0,,240.0,1.0,Urban,N
LP003167,Male,Yes,2,Graduate,No,14909.0,9975.0,71.0,360.0,1.0,Urban,Y
LP003168,Female,No,0,Not Graduate,No,12892.0,9213.0,564.0,360.0,1.0,Semiurban,N
LP003169,Male,No,1,Not Graduate,Yes,7220.0,6068.0,622.0,360.0,1.0,Urban,Y
LP003170,Female,No,2,Not Graduate,No,13754.0,4294.0,398.0,360.0,1.0,Urban,Y
LP003171,Male,Yes,0,Not Graduate,No,5427.0,1099.0,614.0,180.0,,Semiurban,N
LP003172,Male,Yes,2,Graduate,No,3997.0,3953.0,273.0,360.0,1.0,Urban,N
LP003173,Male,No,2,Graduate,No,4476.0,2467.0,586.0,360.0,1.0,Semiurban,N
LP003174,Male,Yes,2,Graduate,No,2240.0,4965.0,355.0,360.0,1.0,Urban,Y
LP003175,Male,No,0,Not Graduate,No,18354.0,7530.0,352.0,360.0,1.0,Urban,N
LP003176,Female,No,1,Not Graduate,No,19549.0,2450.0,683.0,360.0,1.0,Urban,Y
LP003177,Female,Yes,0,Graduate,No,13407.0,6161.0,405.0,360.0,1.0,Urban,N
LP003178,Female,Yes,1,Graduate,,13572.0,9899.0,627.0,360.0,1.0,Rural,N
LP003179,Female,Yes,0,Not Graduate,Yes,15123.0,2707.0,318.0,360.0,1.0,Semiurban,Y
LP003180,Male,Yes,1,Not Graduate,No,15015.0,2561.0,64.0,240.0,1.0,Urban,Y
LP003181,Male,Yes,0,Graduate,Yes,2459.0,29.0,567.0,240.0,1.0,Semiurban,Y
LP003182,Male,Yes,0,Graduate,No,3059.0,434.0,302.0,360.0,1.0,Semiurban,N
LP003183,Male,Yes,0,Graduate,No,18564.0,9387.0,134.0,360.0,1.0,Rural,N
LP003184,Female,No,0,Not Graduate,No,17177.0,46.0,603.0,360.0,1.0,Urban,N
LP003185,Female,No,1,Graduate,No,14053.0,8490.0,212.0,360.0,1.0,Urban,N
LP003186,Male,Yes,2,Graduate,No,6491.0,9738.0,286.0,360.0,1.0,Rural,Y
LP003187,Male,No,0,Not Graduate,No,16829.0,3541.0,131.0,360.0,1.0,Urban,Y
LP003188,Female,No,0,Graduate,No,19834.0,9641.0,639.0,360.0,1.0,Rural,N
LP003189,Female,No,0,Graduate,No,6194.0,4482.0,451.0,360.0,1.0,Urban,Y
LP003190,Male,No,1,Graduate,No,15330.0,3554.0,197.0,360.0,1.0,Rural,Y
LP003191,Female,Yes,0,Not Graduate,No,6262.0,7022.0,486.0,360.0,1.0,Rural,Y
LP003192,Female,Yes,0,Not Graduate,No,11620.0,5797.0,670.0,360.0,1.0,Semiurban,Y
LP003193,Male,No,0,Graduate,No,19951.0,4257.0,609.0,360.0,1.0,Rural,Y
LP003194,Male,No,0,Not Graduate,No,13527.0,3378.0,204.0,360.0,1.0,Urban,Y
LP003195,Female,No,0,Graduate,No,11600.0,9630.0,637.0,360.0,1.0,Urban,N
LP003196,Female,,0,Graduate,No,9648.0,338.0,178.0,360.0,1.0,Urban,Y
LP003197,Female,No,1,Not Graduate,No,11063.0,6202.0,168.0,180.0,1.0,Rural,N
LP003198,Male,Yes,1,Graduate,No,11806.0,5339.0,319.0,360.0,1.0,Urban,Y
LP003199,Male,Yes,0,Not Graduate,No,8008.0,2408.0,465.0,360.0,1.0,Rural,N
LP003200,Female,Yes,1,Not Graduate,No,,6168.0,59.0,,1.0,Rural,N
LP003201,Female,No,0,Graduate,No,19876.0,1929.0,459.0,360.0,1.0,Rural,Y
LP003202,Male,No,3+,Graduate,No,16812.0,2500.0,272.0,360.0,1.0,Urban,N
LP003203,Female,No,0,Not Graduate,No,4731.0,7374.0,626.0,240.0,1.0,Rural,Y
LP003204,Female,No,1,Not Graduate,No,16651.0,9299.0,227.0,360.0,1.0,Urban,N
LP003205,Female,No,1,Graduate,Yes,13815.0,2295.0,226.0,360.0,1.0,Urban,Y
LP003206,Female,No,0,Not Graduate,,17559.0,7415.0,593.0,120.0,1.0,Semiurban,Y
LP003207,Female,No,3+,Graduate,No,19745.0,7218.0,626.0,360.0,1.0,Rural,Y
LP003208,Male,Yes,0,Graduate,No,15248.0,7092.0,75.0,360.0,1.0,Urban,N
LP003209,Female,No,1,Not Graduate,No,3813.0,9737.0,246.0,360.0,1.0,Urban,Y
LP003210,Male,No,0,Graduate,No,18653.0,,459.0,240.0,1.0,Rural,Y
LP003211,Female,Yes,0,Not Graduate,No,8636.0,6268.0,114.0,360.0,1.0,Rural,Y
LP003212,Male,Yes,1,Graduate,No,5062.0,8357.0,527.0,360.0,0.0,Semiurban,Y
LP003213,Female,No,0,Graduate,No,11124.0,6120.0,445.0,360.0,1.0,Urban,Y
LP003214,Male,Yes,0,Graduate,No,11649.0,8317.0,533.0,360.0,1.0,Semiurban,Y
LP003215,Male,Yes,0,Graduate,Yes,11996.0,3440.0,232.0,360.0,1.0,Rural,N
LP003216,Male,Yes,1,Graduate,No,2859.0,881.0,650.0,360.0,1.0,Rural,N
LP003217,Male,No,0,Graduate,No,19140.0,5933.0,313.0,180.0,1.0,Urban,Y
LP003218,Female,No,0,Not Graduate,No,9383.0,7414.0,76.0,240.0,1.0,Semiurban,Y
LP003219,Female,Yes,1,Not Graduate,No,9764.0,4165.0,300.0,360.0,1.0,Semiurban,Y
LP003220,Female,Yes,0,Graduate,No,14824.0,6137.0,557.0,360.0,1.0,Semiurban,Y
LP003221,Male,No,0,Not Graduate,No,6620.0,522.0,177.0,240.0,0.0,Semiurban,Y
LP003222,Male,No,0,Not Graduate,No,10874.0,9615.0,465.0,360.0,1.0,Rural,N
LP003223,Male,No,0,Not Graduate,No,7128.0,9601.0,468.0,360.0,1.0,Rural,Y
LP003224,Male,Yes,0,Not Graduate,No,10174.0,3129.0,469.0,360.0,1.0,Urban,Y
LP003225,Female,Yes,3+,Not Graduate,No,3742.0,3545.0,278.0,360.0,1.0,Rural,Y
LP003226,Male,Yes,0,Graduate,No,10094.0,6996.0,593.0,360.0,1.0,Rural,Y
LP003227,Male,No,0,Graduate,No,7647.0,2981.0,128.0,360.0,1.0,Urban,Y
LP003228,Male,Yes,0,Graduate,No,2264.0,3150.0,105.0,,1.0,Rural,N
LP003229,Male,Yes,0,Graduate,No,3335.0,6328.0,103.0,360.0,1.0,Urban,N
LP003230,Female,Yes,1,Graduate,Yes,12281.0,1094.0,463.0,360.0,1.0,Rural,Y
LP003231,Female,Yes,0,Not Graduate,No,10495.0,1139.0,522.0,360.0,1.0,Rural,Y
LP003232,Male,No,0,Not Graduate,No,7568.0,4026.0,581.0,180.0,1.0,Semiurban,Y
LP003233,Male,Yes,0,Graduate,,13909.0,6466.0,251.0,240.0,0.0,Urban,N
LP003234,Male,No,2,Graduate,No,15052.0,8206.0,272.0,180.0,1.0,Semiurban,N
LP003235,Male,No,0,Not Graduate,Yes,4624.0,6585.0,178.0,180.0,0.0,Semiurban,Y
LP003236,Male,Yes,0,Graduate,Yes,4695.0,1538.0,379.0,120.0,1.0,Semiurban,Y
LP003237,Female,No,1,Graduate,No,14899.0,5177.0,490.0,240.0,1.0,Semiurban,N
LP003238,Female,No,0,Not Graduate,No,8495.0,6542.0,177.0,360.0,1.0,Semiurban,N
LP003239,Female,No,2,Graduate,No,14344.0,4795.0,190.0,360.0,1.0,Urban,Y
LP003240,Male,Yes,1,Graduate,No,12652.0,7579.0,519.0,120.0,0.0,Semiurban,Y
LP003241,Male,Yes,0,Graduate,Yes,15387.0,9902.0,631.0,360.0,1.0,Urban,Y
LP003242,Female,Yes,0,Graduate,No,8341.0,9652.0,210.0,120.0,1.0,Semiurban,Y
LP003243,Female,No,3+,Graduate,No,3756.0,5011.0,498.0,360.0,1.0,Rural,N
LP003244,Female,No,1,Not Graduate,No,18318.0,1816.0,564.0,360.0,1.0,Rural,Y
LP003245,Male,No,3+,Graduate,No,12815.0,5635.0,438.0,240.0,1.0,Rural,Y
LP003246,Female,Yes,0,Graduate,No,9578.0,6994.0,573.0,360.0,1.0,Rural,Y
LP003247,Male,Yes,0,Not Graduate,No,7519.0,6203.0,338.0,360.0,0.0,Urban,Y
LP003248,Female,No,3+,Graduate,No,2349.0,4251.0,538.0,360.0,1.0,Semiurban,N
LP003249,Female,Yes,0,Graduate,No,7710.0,6612.0,76.0,360.0,0.0,Urban,Y
LP003250,Female,No,3+,Not Graduate,No,15917.0,9891.0,418.0,360.0,1.0,Urban,Y
LP003251,Male,Yes,0,Not Graduate,No,9644.0,2976.0,62.0,360.0,0.0,Urban,Y
LP003252,Female,Yes,3+,Not Graduate,No,14501.0,8506.0,415.0,240.0,1.0,Semiurban,Y
LP003253,Male,Yes,0,Not Graduate,No,7288.0,9900.0,172.0,360.0,0.0,Rural,N
LP003254,Male,Yes,0,Not Graduate,No,,4863.0,303.0,360.0,1.0,Rural,Y
LP003255,Male,Yes,2,Graduate,,3661.0,6275.0,410.0,360.0,1.0,Urban,N
LP003256,Female,Yes,0,Not Graduate,No,10451.0,3753.0,235.0,360.0,0.0,Rural,Y
LP003257,Male,Yes,0,Not Graduate,No,3146.0,2458.0,369.0,120.0,0.0,Rural,Y
LP003258,Male,Yes,0,Not Graduate,No,14747.0,135.0,483.0,360.0,1.0,Semiurban,N
LP003259,Female,Yes,1,Not Graduate,,9923.0,813.0,683.0,360.0,1.0,Urban,N
LP003260,Male,No,3+,Graduate,No,11286.0,2008.0,693.0,120.0,1.0,Urban,N
LP003261,Female,Yes,0,Not Graduate,No,18445.0,2073.0,349.0,360.0,1.0,Urban,Y
LP003262,Male,No,0,Graduate,No,3306.0,6656.0,579.0,360.0,1.0,Urban,N
LP003263,Male,No,0,Graduate,Yes,2375.0,7136.0,67.0,360.0,1.0,Rural,N
LP003264,Female,No,2,Not Graduate,No,8014.0,8957.0,525.0,240.0,1.0,Rural,Y
LP003265,Male,No,0,Graduate,No,11248.0,3794.0,,360.0,1.0,Rural,N
LP003266,Male,Yes,0,Graduate,No,,6076.0,236.0,360.0,1.0,Urban,N
LP003267,Female,No,0,Graduate,No,3976.0,2769.0,92.0,180.0,1.0,Semiurban,Y
LP003268,Female,No,0,Not Graduate,No,9261.0,3673.0,299.0,360.0,1.0,Rural,N
LP003269,Female,No,2,Not Graduate,No,14821.0,8389.0,246.0,360.0,1.0,Urban,N
LP003270,Male,Yes,0,Graduate,No,17800.0,9189.0,252.0,360.0,1.0,Urban,Y
LP003271,Male,Yes,0,Not Graduate,No,2176.0,4032.0,238.0,360.0,1.0,Urban,Y
LP003272,Female,Yes,0,Not Graduate,Yes,10116.0,1346.0,522.0,360.0,0.0,Rural,N
LP003273,Female,No,2,Not Graduate,No,3100.0,1719.0,322.0,360.0,1.0,Urban,Y
LP003274,Female,No,0,Graduate,Yes,2840.0,8632.0,,360.0,1.0,Semiurban,Y
LP003275,Female,Yes,0,Not Graduate,No,19949.0,8583.0,319.0,360.0,1.0,Rural,Y
