Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP000047,Female,Yes,0,Not Graduate,Yes,6021.0,8702.0,165.0,360.0,1.0,Rural,N
LP000048,Female,No,0,Not Graduate,Yes,,700.0,624.0,360.0,1.0,Urban,Y
LP000049,Male,No,3+,Not Graduate,No,18226.0,4236.0,390.0,360.0,1.0,Urban,N
LP000050,Female,No,0,Graduate,No,12623.0,977.0,378.0,360.0,0.0,Urban,Y
LP000051,Female,Yes,2,Graduate,No,14427.0,6036.0,445.0,180.0,1.0,Semiurban,Y
LP000052,Female,No,1,Not Graduate,No,16694.0,4835.0,165.0,360.0,1.0,Semiurban,Y
LP000053,Female,Yes,0,Graduate,No,17364.0,6250.0,378.0,180.0,1.0,Rural,N
LP000054,Female,No,2,Graduate,No,11050.0,5761.0,524.0,360.0,1.0,Semiurban,N
LP000055,Female,Yes,3+,Graduate,No,12113.0,3966.0,84.0,360.0,1.0,Rural,N
LP000056,Male,Yes,0,Graduate,No,6332.0,,412.0,360.0,0.0,Semiurban,N
LP000057,Male,No,0,Graduate,Yes,14927.0,,215.0,240.0,1.0,Semiurban,Y
LP000058,Male,No,3+,Not Graduate,No,4674.0,5772.0,657.0,360.0,1.0,Semiurban,N
LP000059,Male,Yes,1,Not Graduate,No,14352.0,4483.0,698.0,180.0,1.0,Rural,Y
LP000060,Male,Yes,0,Not Graduate,No,9554.0,7281.0,436.0,360.0,1.0,Rural,Y
LP000061,Male,Yes,1,Graduate,No,18910.0,9024.0,612.0,360.0,1.0,Urban,Y
LP000062,Female,No,2,Not Graduate,No,17629.0,7705.0,277.0,360.0,0.0,Semiurban,N
LP000063,Male,Yes,2,Graduate,No,2603.0,797.0,638.0,360.0,1.0,Rural,Y
LP000064,Male,Yes,3+,Not Graduate,Yes,6444.0,37.0,482.0,360.0,0.0,Urban,Y
LP000065,Female,No,0,Graduate,No,8464.0,9240.0,275.0,360.0,1.0,Rural,Y
LP000066,Male,No,0,Graduate,No,10087.0,7258.0,65.0,360.0,1.0,Rural,Y
LP000067,Female,No,1,Not Graduate,No,12631.0,9353.0,217.0,360.0,1.0,Urban,Y
LP000068,Male,No,0,Not Graduate,No,14176.0,7376.0,57.0,360.0,1.0,Rural,Y
LP000069,,No,1,Not Graduate,No,13023.0,4156.0,487.0,240.0,1.0,Urban,Y
LP000070,Female,No,0,Graduate,No,11226.0,4353.0,484.0,360.0,0.0,Semiurban,Y
LP000071,Male,No,0,Not Graduate,No,9736.0,134.0,435.0,360.0,1.0,Semiurban,N
LP000072,Male,No,0,Not Graduate,No,19863.0,2383.0,215.0,360.0,1.0,Rural,N
LP000073,Female,Yes,1,Not Graduate,No,16239.0,3072.0,361.0,360.0,1.0,Semiurban,N
LP000074,Female,No,2,Not Graduate,No,3364.0,2773.0,581.0,360.0,1.0,Semiurban,N
LP000075,Female,Yes,0,Graduate,Yes,11966.0,,101.0,360.0,1.0,Rural,N
LP000076,Female,Yes,0,Graduate,Yes,4933.0,6810.0,370.0,360.0,1.0,Urban,Y
LP000077,Male,Yes,0,Graduate,No,15922.0,6715.0,627.0,360.0,1.0,Semiurban,Y
LP000078,Male,Yes,2,Not Graduate,No,10495.0,5667.0,324.0,240.0,1.0,Urban,Y
LP000079,Male,No,0,Not Graduate,No,19953.0,8992.0,502.0,360.0,1.0,Semiurban,N
LP000080,Female,No,1,Not Graduate,No,14172.0,7568.0,325.0,180.0,0.0,Rural,Y
LP000081,Female,No,0,Graduate,No,6640.0,5956.0,357.0,360.0,1.0,Rural,N
LP000082,Male,No,0,Not Graduate,No,15499.0,4002.0,683.0,120.0,1.0,Urban,N
LP000083,Male,Yes,2,Graduate,No,15278.0,5586.0,140.0,360.0,1.0,Rural,N
LP000084,Male,Yes,0,Not Graduate,No,19363.0,7018.0,490.0,240.0,1.0,Urban,Y
LP000085,Male,No,0,Graduate,No,16608.0,2222.0,683.0,360.0,1.0,Urban,Y
LP000086,Female,No,0,Graduate,No,16850.0,9057.0,467.0,360.0,1.0,Semiurban,Y
LP000087,Female,Yes,0,Not Graduate,No,3203.0,5720.0,641.0,360.0,1.0,Urban,N
LP000088,Female,No,0,Not Graduate,No,5816.0,1082.0,468.0,360.0,1.0,Urban,Y
LP000089,Male,Yes,0,Graduate,No,11704.0,5692.0,448.0,360.0,1.0,Rural,Y
LP000090,Male,Yes,1,Graduate,No,6186.0,8597.0,308.0,360.0,1.0,Urban,N
LP000091,Female,Yes,2,Not Graduate,Yes,6408.0,2534.0,688.0,360.0,1.0,Semiurban,N
LP000092,Female,Yes,1,Graduate,No,4730.0,8474.0,53.0,360.0,1.0,Urban,N
LP000093,Female,No,0,Not Graduate,No,3349.0,8928.0,262.0,360.0,0.0,Rural,N
LP000094,Female,No,1,Not Graduate,No,5520.0,4551.0,455.0,360.0,0.0,Urban,N
LP000095,Female,Yes,1,Graduate,No,9736.0,221.0,118.0,360.0,1.0,Urban,Y
LP000096,Female,No,0,Graduate,No,18334.0,2927.0,280.0,360.0,1.0,Rural,Y
LP000097,Male,No,1,Not Graduate,No,2759.0,7769.0,621.0,240.0,1.0,Urban,N
LP000098,Male,Yes,3+,Graduate,No,10695.0,9742.0,332.0,240.0,1.0,Urban,N
LP000099,Male,Yes,0,Graduate,No,6277.0,1955.0,680.0,360.0,1.0,Rural,N
LP000100,Male,No,3+,Not Graduate,No,9075.0,8044.0,355.0,360.0,0.0,Semiurban,Y
LP000101,Female,No,0,Graduate,No,19880.0,715.0,317.0,360.0,1.0,Semiurban,N
LP000102,Male,No,0,Graduate,No,13180.0,1064.0,187.0,360.0,1.0,Semiurban,N
LP000103,Female,Yes,0,Graduate,No,15982.0,7596.0,98.0,360.0,0.0,Semiurban,N
LP000104,Female,No,1,Graduate,No,6388.0,4875.0,84.0,360.0,1.0,Semiurban,Y
LP000105,Male,Yes,0,Not Graduate,No,12724.0,8899.0,231.0,360.0,0.0,Semiurban,Y
LP000106,Male,Yes,2,Graduate,,19378.0,6393.0,169.0,360.0,1.0,Rural,Y
LP000107,Female,No,2,Graduate,No,13804.0,2754.0,317.0,180.0,1.0,Rural,Y
LP000108,Male,Yes,1,Graduate,No,3078.0,5727.0,525.0,360.0,1.0,Urban,Y
LP000109,Male,Yes,0,Graduate,Yes,19119.0,5849.0,327.0,360.0,1.0,Urban,N
LP000110,Male,Yes,3+,Not Graduate,No,10707.0,2051.0,286.0,360.0,1.0,Rural,N
LP000111,Male,Yes,2,Not Graduate,No,,8640.0,293.0,360.0,1.0,Semiurban,Y
LP000112,Female,No,0,Not Graduate,No,19443.0,8702.0,570.0,360.0,0.0,Semiurban,N
LP000113,Female,Yes,1,Graduate,No,11260.0,7684.0,303.0,360.0,1.0,Rural,N
LP000114,Female,Yes,0,Not Graduate,No,11678.0,7041.0,293.0,360.0,1.0,Semiurban,Y
LP000115,Female,Yes,1,Not Graduate,No,9388.0,8237.0,665.0,360.0,0.0,Semiurban,N
LP000116,Female,Yes,0,Graduate,No,6075.0,6269.0,85.0,360.0,1.0,Rural,N
LP000117,Male,No,0,Graduate,No,5356.0,9352.0,210.0,360.0,1.0,Semiurban,Y
LP000118,Female,Yes,0,Not Graduate,No,5639.0,9863.0,625.0,360.0,1.0,Semiurban,Y
LP000119,Female,No,0,Not Graduate,Yes,5027.0,7993.0,190.0,360.0,1.0,Urban,Y
LP000120,Female,Yes,1,Graduate,No,17370.0,1894.0,503.0,360.0,1.0,Urban,Y
LP000121,Female,Yes,3+,Graduate,No,14662.0,1166.0,,360.0,1.0,Semiurban,N
LP000122,Male,No,3+,Graduate,No,7319.0,1449.0,672.0,360.0,1.0,Rural,Y
LP000123,Male,No,0,Not Graduate,No,5368.0,2397.0,323.0,360.0,1.0,Urban,Y
LP000124,Male,Yes,1,Graduate,No,16730.0,3506.0,650.0,360.0,1.0,Semiurban,N
LP000125,Male,No,0,Not Graduate,No,8804.0,8469.0,67.0,360.0,1.0,Semiurban,Y
LP000126,Female,Yes,1,Not Graduate,No,14261.0,7261.0,325.0,360.0,1.0,Urban,N
LP000127,Female,No,0,Not Graduate,No,15627.0,3956.0,409.0,360.0,1.0,Rural,N
LP000128,Male,No,0,Graduate,No,11193.0,6473.0,71.0,360.0,1.0,Urban,N
LP000129,Female,No,1,Not Graduate,Yes,,1473.0,266.0,360.0,1.0,Rural,Y
LP000130,Male,,0,Not Graduate,No,9084.0,477.0,515.0,360.0,1.0,Rural,Y
LP000131,Male,Yes,0,Not Graduate,No,14878.0,7317.0,542.0,360.0,1.0,Rural,N
LP000132,Male,No,2,Not Graduate,No,16155.0,,543.0,360.0,1.0,Semiurban,N
LP000133,Male,Yes,0,Graduate,No,13017.0,7910.0,250.0,360.0,1.0,Urban,Y
LP000134,Female,Yes,0,Not Graduate,No,2823.0,509.0,314.0,360.0,1.0,Rural,Y
LP000135,Male,Yes,0,Graduate,No,17721.0,8948.0,338.0,180.0,1.0,Semiurban,Y
LP000136,Female,Yes,0,Graduate,No,10950.0,5934.0,312.0,360.0,1.0,Urban,Y
LP000137,Female,No,0,Not Graduate,No,3534.0,4126.0,466.0,360.0,1.0,Urban,N
LP000138,Male,No,2,Not Graduate,Yes,7466.0,9592.0,,360.0,0.0,Rural,N
LP000139,Female,No,0,Graduate,No,18083.0,1061.0,560.0,180.0,1.0,Urban,N
LP000140,Female,Yes,2,Graduate,Yes,3205.0,,505.0,360.0,1.0,Rural,N
LP000141,Male,Yes,0,Graduate,No,19952.0,4771.0,658.0,360.0,1.0,Semiurban,N
LP000142,Female,No,0,Graduate,Yes,5258.0,355.0,142.0,360.0,1.0,Urban,Y
LP000143,Male,Yes,1,Not Graduate,No,3696.0,3008.0,678.0,360.0,1.0,Urban,Y
LP000144,Male,No,1,Not Graduate,No,3633.0,4362.0,229.0,360.0,1.0,Urban,Y
LP000145,Male,No,1,Not Graduate,No,14913.0,289.0,84.0,360.0,1.0,Urban,N
LP000146,Female,No,3+,Not Graduate,No,4078.0,7940.0,345.0,360.0,1.0,Rural,N
LP000147,Female,No,0,Graduate,No,15439.0,9235.0,477.0,360.0,0.0,Urban,N
LP000148,Male,No,0,Graduate,No,2313.0,9707.0,344.0,360.0,1.0,Urban,N
LP000149,Male,Yes,2,Not Graduate,No,8051.0,12.0,581.0,360.0,0.0,Semiurban,N
LP000150,Female,No,0,Not Graduate,No,3127.0,6792.0,402.0,360.0,0.0,Urban,Y
LP000151,Male,Yes,0,Not Graduate,No,5092.0,388.0,264.0,360.0,0.0,Rural,Y
LP000152,Male,Yes,0,Graduate,No,4080.0,1957.0,102.0,360.0,1.0,Rural,N
LP000153,Male,Yes,1,Not Graduate,No,5432.0,3677.0,189.0,360.0,1.0,Urban,N
LP000154,,No,0,Graduate,No,9987.0,3419.0,697.0,360.0,1.0,Rural,Y
LP000155,Male,Yes,0,Graduate,No,8613.0,6341.0,497.0,360.0,,Urban,N
LP000156,Female,Yes,0,Graduate,No,4751.0,3240.0,683.0,,1.0,Rural,N
LP000157,Female,Yes,1,Graduate,No,17759.0,3755.0,75.0,360.0,1.0,Semiurban,N
LP000158,Male,No,0,Not Graduate,No,19038.0,2204.0,599.0,360.0,1.0,Semiurban,N
LP000159,Female,No,0,Graduate,No,18416.0,1347.0,,240.0,1.0,Urban,Y
LP000160,Male,No,1,Graduate,No,6627.0,8142.0,337.0,360.0,0.0,Semiurban,Y
LP000161,Female,No,3+,Not Graduate,No,2387.0,9411.0,246.0,360.0,1.0,Rural,Y
LP000162,Female,Yes,1,Not Graduate,No,5097.0,6413.0,161.0,360.0,1.0,Rural,Y
LP000163,Female,Yes,2,Graduate,No,16383.0,8253.0,520.0,360.0,1.0,Urban,Y
LP000164,Male,No,0,Not Graduate,No,7025.0,497.0,418.0,180.0,1.0,Urban,N
LP000165,Female,Yes,0,Not Graduate,No,12112.0,7824.0,431.0,360.0,1.0,Semiurban,Y
LP000166,Male,Yes,0,Graduate,No,4980.0,8929.0,77.0,120.0,0.0,Rural,N
LP000167,Male,Yes,2,Not Graduate,No,16798.0,6260.0,196.0,360.0,1.0,Rural,N
LP000168,Male,Yes,0,Graduate,No,9903.0,914.0,359.0,180.0,1.0,Rural,Y
LP000169,Female,Yes,2,Graduate,No,5532.0,4963.0,,360.0,1.0,Semiurban,N
LP000170,Female,No,3+,Not Graduate,Yes,12774.0,3649.0,130.0,360.0,1.0,Semiurban,Y
LP000171,Male,Yes,0,Not Graduate,No,14123.0,2374.0,64.0,360.0,1.0,Rural,Y
LP000172,Female,No,0,Not Graduate,No,15151.0,5659.0,264.0,360.0,1.0,Urban,Y
LP000173,Male,Yes,0,Graduate,No,8925.0,6876.0,72.0,360.0,1.0,Semiurban,Y
LP000174,Female,Yes,0,Not Graduate,No,14392.0,7444.0,385.0,240.0,1.0,Urban,N
LP000175,Male,Yes,0,Graduate,No,18179.0,5922.0,239.0,360.0,1.0,Semiurban,N
LP000176,Female,No,2,Not Graduate,No,9224.0,2533.0,330.0,360.0,1.0,Semiurban,Y
LP000177,Male,Yes,0,Graduate,No,17809.0,6675.0,209.0,360.0,1.0,Rural,N
LP000178,Female,No,0,Not Graduate,No,5983.0,1222.0,434.0,360.0,1.0,Rural,N
LP000179,Male,No,0,Graduate,No,15613.0,6854.0,333.0,,0.0,Semiurban,N
LP000180,Male,No,3+,Not Graduate,No,2996.0,7263.0,140.0,360.0,1.0,Semiurban,N
LP000181,Male,Yes,1,Not Graduate,No,12771.0,8062.0,677.0,360.0,1.0,Rural,Y
LP000182,Female,Yes,3+,Not Graduate,No,19451.0,88.0,542.0,360.0,1.0,Rural,Y
LP000183,Female,Yes,3+,Not Graduate,No,,7685.0,533.0,360.0,1.0,Urban,Y
LP000184,Male,No,0,Not Graduate,No,5632.0,2994.0,189.0,360.0,1.0,Urban,Y
LP000185,Female,Yes,0,Graduate,No,8898.0,7066.0,512.0,360.0,1.0,Urban,N
LP000186,Female,No,0,Graduate,No,5778.0,,69.0,120.0,1.0,Rural,Y
LP000187,Female,No,0,Not Graduate,No,16127.0,3581.0,388.0,360.0,1.0,Rural,N
LP000188,Female,Yes,1,Graduate,No,9425.0,8715.0,,360.0,1.0,Urban,Y
LP000189,Male,Yes,0,Graduate,No,15333.0,6418.0,646.0,180.0,1.0,Rural,Y
LP000190,Male,No,0,Not Graduate,No,5665.0,8656.0,662.0,360.0,1.0,Urban,Y
LP000191,Female,Yes,1,Not Graduate,No,18347.0,8846.0,483.0,360.0,1.0,Urban,Y
LP000192,Female,Yes,1,Graduate,No,13978.0,8644.0,251.0,360.0,1.0,Urban,N
LP000193,Female,No,1,Graduate,No,2429.0,291.0,74.0,120.0,0.0,Semiurban,Y
LP000194,Male,Yes,0,Not Graduate,No,19770.0,7161.0,80.0,360.0,1.0,Urban,Y
LP000195,Male,No,2,Not Graduate,No,9173.0,3668.0,517.0,360.0,1.0,Semiurban,N
LP000196,Female,No,0,Not Graduate,No,9171.0,1833.0,256.0,360.0,1.0,Urban,Y
LP000197,Female,No,0,Graduate,No,9418.0,3674.0,451.0,180.0,1.0,Semiurban,Y
LP000198,Female,Yes,2,Not Graduate,No,5411.0,1917.0,217.0,360.0,1.0,Urban,Y
LP000199,Female,Yes,3+,Graduate,No,15702.0,3613.0,392.0,360.0,1.0,Rural,N
LP000200,Female,No,0,Not Graduate,No,5912.0,1209.0,116.0,360.0,1.0,Semiurban,N
LP000201,Male,Yes,0,Not Graduate,No,2217.0,8442.0,60.0,360.0,1.0,Urban,Y
LP000202,Male,Yes,0,Graduate,No,7865.0,2668.0,460.0,360.0,1.0,Rural,N
LP000203,Female,Yes,0,Not Graduate,No,18541.0,1463.0,214.0,360.0,0.0,Rural,N
LP000204,Female,Yes,2,Graduate,Yes,2712.0,3284.0,189.0,120.0,1.0,Urban,N
LP000205,Male,Yes,0,Graduate,No,7935.0,8535.0,530.0,360.0,1.0,Rural,Y
LP000206,Male,No,2,Graduate,No,16784.0,3925.0,461.0,360.0,1.0,Rural,N
LP000207,Female,Yes,1,Not Graduate,No,2257.0,7146.0,311.0,360.0,0.0,Rural,N
LP000208,Male,Yes,1,Not Graduate,No,8402.0,5781.0,555.0,360.0,1.0,Urban,N
LP000209,Male,No,0,Not Graduate,No,7036.0,5613.0,262.0,360.0,1.0,Semiurban,N
LP000210,Female,No,0,Graduate,No,15771.0,5216.0,394.0,360.0,1.0,Urban,Y
LP000211,Female,Yes,0,Not Graduate,No,7072.0,9540.0,608.0,360.0,1.0,Urban,N
LP000212,Female,Yes,0,Not Graduate,Yes,13367.0,4962.0,85.0,360.0,1.0,Semiurban,Y
LP000213,Male,No,0,Not Graduate,No,6625.0,7801.0,643.0,360.0,1.0,Urban,Y
LP000214,Female,No,2,Not Graduate,No,16992.0,85.0,93.0,360.0,1.0,Semiurban,N
LP000215,Male,No,0,Not Graduate,,6593.0,1040.0,456.0,360.0,0.0,Rural,Y
LP000216,Male,No,2,Graduate,No,16348.0,2291.0,136.0,360.0,1.0,Rural,N
LP000217,Female,Yes,0,Not Graduate,No,1582.0,5917.0,84.0,360.0,1.0,Urban,N
LP000218,Female,No,2,Not Graduate,No,9466.0,7385.0,,120.0,1.0,Urban,N
LP000219,Female,Yes,3+,Not Graduate,No,19284.0,1932.0,366.0,360.0,1.0,Rural,Y
LP000220,Female,No,0,Graduate,No,18542.0,6149.0,215.0,360.0,1.0,Semiurban,Y
LP000221,Female,No,2,Not Graduate,No,15099.0,380.0,229.0,360.0,1.0,Rural,Y
LP000222,Male,No,1,Graduate,No,12564.0,778.0,563.0,360.0,1.0,Urban,Y
LP000223,Male,Yes,2,Graduate,No,19221.0,3306.0,496.0,360.0,1.0,Rural,N
LP000224,Male,Yes,1,Not Graduate,No,15989.0,3455.0,527.0,360.0,1.0,Rural,Y
LP000225,Male,No,0,Graduate,No,16395.0,123.0,402.0,360.0,1.0,Semiurban,N
LP000226,Female,No,0,Graduate,No,12916.0,1083.0,584.0,360.0,0.0,Rural,Y
LP000227,Male,No,0,Graduate,No,10385.0,2057.0,75.0,360.0,1.0,Semiurban,N
LP000228,Female,Yes,0,Not Graduate,No,5827.0,9162.0,,360.0,1.0,Rural,N
LP000229,Female,Yes,,Graduate,No,13219.0,6739.0,651.0,360.0,0.0,Semiurban,N
LP000230,Female,No,1,Not Graduate,No,15738.0,9641.0,273.0,360.0,1.0,Semiurban,N
LP000231,Female,Yes,0,Not Graduate,No,12371.0,3218.0,155.0,360.0,1.0,Rural,Y
LP000232,Female,No,2,Graduate,No,2363.0,4552.0,589.0,360.0,1.0,Rural,Y
LP000233,Female,Yes,2,Graduate,No,19133.0,4707.0,688.0,180.0,1.0,Rural,Y
LP000234,Male,No,0,Graduate,Yes,15435.0,1806.0,506.0,360.0,1.0,Semiurban,Y
LP000235,Female,No,0,Not Graduate,No,10910.0,5670.0,110.0,360.0,1.0,Urban,N
LP000236,Male,No,0,Not Graduate,No,8861.0,7666.0,225.0,360.0,1.0,Urban,Y
LP000237,Male,Yes,2,Graduate,No,16878.0,3669.0,656.0,360.0,1.0,Semiurban,N
LP000238,Female,No,2,Graduate,Yes,6306.0,9720.0,512.0,360.0,0.0,Semiurban,Y
LP000239,Male,Yes,0,Not Graduate,No,6883.0,4645.0,657.0,360.0,1.0,Semiurban,Y
LP000240,Female,No,0,Not Graduate,No,15326.0,2739.0,190.0,240.0,1.0,Rural,N
LP000241,Female,Yes,2,Not Graduate,No,11186.0,2958.0,135.0,360.0,1.0,Rural,N
LP000242,Female,Yes,3+,Graduate,No,16074.0,7186.0,537.0,360.0,1.0,Rural,N
LP000243,Male,Yes,2,Graduate,No,3836.0,7330.0,684.0,360.0,1.0,Urban,N
LP000244,Male,Yes,1,Not Graduate,No,18251.0,713.0,444.0,360.0,1.0,Rural,Y
LP000245,Female,No,0,Not Graduate,No,18295.0,7950.0,402.0,360.0,1.0,Urban,Y
LP000246,Male,Yes,0,Graduate,No,9534.0,9073.0,473.0,360.0,1.0,Rural,N
LP000247,Female,No,0,Not Graduate,No,18237.0,2999.0,157.0,360.0,1.0,Urban,N
LP000248,Female,No,2,Graduate,No,,8434.0,228.0,360.0,1.0,Semiurban,Y
LP000249,Female,Yes,0,Not Graduate,No,18212.0,8851.0,631.0,360.0,1.0,Semiurban,N
LP000250,Male,No,2,Not Graduate,No,11185.0,996.0,688.0,360.0,1.0,Semiurban,N
LP000251,Male,Yes,0,Not Graduate,Yes,9655.0,970.0,463.0,360.0,1.0,Urban,N
LP000252,Female,Yes,2,Not Graduate,Yes,12521.0,7944.0,255.0,360.0,1.0,Urban,Y
LP000253,Male,Yes,0,Graduate,No,2986.0,1540.0,116.0,120.0,0.0,Rural,Y
LP000254,Male,No,0,Not Graduate,Yes,9107.0,650.0,528.0,180.0,1.0,Urban,N
LP000255,Female,Yes,1,Not Graduate,No,18621.0,6246.0,187.0,360.0,1.0,Urban,Y
LP000256,Female,No,0,Graduate,No,6867.0,5978.0,274.0,360.0,1.0,Rural,N
LP000257,Female,No,3+,Graduate,No,5388.0,3763.0,110.0,120.0,1.0,Urban,Y
LP000258,Female,No,1,Graduate,No,14982.0,9461.0,663.0,360.0,1.0,Urban,N
LP000259,Male,Yes,0,Not Graduate,No,8392.0,2195.0,,360.0,1.0,Semiurban,N
LP000260,Female,No,2,Graduate,No,,9010.0,64.0,360.0,1.0,Rural,Y
LP000261,,No,2,Not Graduate,No,7791.0,4765.0,99.0,360.0,1.0,Semiurban,N
LP000262,Male,No,0,Graduate,No,4168.0,9391.0,150.0,360.0,1.0,Urban,Y
LP000263,Female,No,3+,Not Graduate,No,5738.0,768.0,475.0,360.0,0.0,Rural,N
LP000264,Female,No,0,Graduate,No,5666.0,4514.0,59.0,180.0,1.0,Rural,Y
LP000265,Female,Yes,0,Graduate,Yes,15740.0,1945.0,172.0,360.0,1.0,Semiurban,N
LP000266,Female,Yes,1,Graduate,,2137.0,8159.0,302.0,360.0,0.0,Semiurban,N
LP000267,Female,Yes,0,Not Graduate,No,,2824.0,381.0,360.0,1.0,Semiurban,Y
LP000268,Male,Yes,0,Not Graduate,No,13677.0,3184.0,250.0,360.0,1.0,Rural,N
LP000269,Male,Yes,0,Graduate,No,12638.0,4628.0,147.0,360.0,1.0,Rural,N
LP000270,Female,Yes,0,Not Graduate,No,10462.0,9099.0,271.0,360.0,1.0,Rural,N
LP000271,Female,Yes,2,Not Graduate,No,7302.0,8419.0,324.0,180.0,1.0,Rural,Y
LP000272,Female,No,1,Not Graduate,No,9138.0,1626.0,553.0,360.0,1.0,Urban,N
LP000273,Female,Yes,,Not Graduate,No,16490.0,9542.0,608.0,120.0,1.0,Semiurban,Y
LP000274,Female,No,2,Not Graduate,Yes,5210.0,3037.0,676.0,360.0,1.0,Rural,Y
LP000275,Female,Yes,0,Graduate,Yes,17941.0,7319.0,419.0,360.0,0.0,Urban,N
LP000276,Female,No,0,Not Graduate,No,17965.0,4273.0,572.0,360.0,1.0,Semiurban,Y
