Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP009526,Female,No,3+,Not Graduate,No,4272.0,8747.0,579.0,360.0,1.0,Urban,Y
LP009527,Male,Yes,0,Graduate,No,2418.0,6616.0,651.0,360.0,1.0,Rural,Y
LP009528,,No,3+,Not Graduate,No,16775.0,8789.0,193.0,360.0,1.0,Semiurban,Y
LP009529,Female,No,2,Not Graduate,No,6695.0,6732.0,607.0,360.0,1.0,Semiurban,N
LP009530,Male,No,1,Not Graduate,No,17423.0,1265.0,152.0,360.0,0.0,Urban,Y
LP009531,Female,Yes,0,Not Graduate,Yes,6355.0,4004.0,655.0,360.0,1.0,Urban,N
LP009532,Male,Yes,0,Not Graduate,No,14613.0,9017.0,113.0,120.0,1.0,Urban,Y
LP009533,Female,No,1,Not Graduate,No,17588.0,9890.0,327.0,360.0,1.0,Semiurban,Y
LP009534,Male,Yes,0,Not Graduate,No,16679.0,1531.0,127.0,360.0,1.0,Rural,Y
LP009535,Male,No,2,Not Graduate,No,18157.0,3760.0,652.0,360.0,1.0,Urban,N
LP009536,Female,Yes,2,Graduate,No,,5818.0,84.0,360.0,0.0,Urban,Y
LP009537,Female,No,0,Not Graduate,No,12028.0,243.0,,360.0,1.0,Semiurban,N
LP009538,Male,Yes,1,Not Graduate,No,5257.0,2268.0,637.0,360.0,1.0,Rural,N
LP009539,Female,Yes,0,Not Graduate,No,7190.0,7302.0,476.0,360.0,1.0,Rural,N
LP009540,Male,No,0,Not Graduate,No,6292.0,34.0,380.0,360.0,1.0,Rural,Y
LP009541,Male,No,0,Not Graduate,No,16026.0,9382.0,180.0,360.0,1.0,Urban,N
LP009542,Male,Yes,2,Graduate,No,4388.0,7429.0,506.0,360.0,1.0,Semiurban,Y
LP009543,Male,Yes,0,Not Graduate,No,15490.0,5453.0,156.0,360.0,1.0,Semiurban,N
LP009544,Male,,0,Graduate,No,10288.0,5229.0,488.0,360.0,1.0,Rural,N
LP009545,Male,Yes,0,Graduate,No,16881.0,9173.0,324.0,360.0,1.0,Semiurban,Y
LP009546,Male,No,0,Not Graduate,No,16990.0,1418.0,,360.0,1.0,Rural,Y
LP009547,Male,Yes,0,Graduate,No,17659.0,8.0,309.0,240.0,1.0,Urban,N
LP009548,Male,No,0,Not Graduate,No,5344.0,5001.0,657.0,360.0,1.0,Semiurban,Y
LP009549,Female,No,2,Graduate,No,10527.0,3253.0,53.0,360.0,1.0,Rural,N
LP009550,Male,No,0,Not Graduate,No,7886.0,3114.0,236.0,240.0,1.0,Semiurban,Y
LP009551,Female,Yes,1,Graduate,No,6273.0,3703.0,267.0,360.0,1.0,Urban,Y
LP009552,Female,No,0,Not Graduate,No,10683.0,112.0,684.0,360.0,0.0,Urban,N
LP009553,Female,Yes,3+,Graduate,No,17444.0,9133.0,335.0,360.0,1.0,Semiurban,Y
LP009554,Female,No,0,Graduate,No,6415.0,1342.0,407.0,360.0,0.0,Semiurban,Y
LP009555,Female,Yes,2,Not Graduate,No,15843.0,1456.0,210.0,360.0,0.0,Urban,N
LP009556,Male,No,2,Graduate,No,7059.0,765.0,257.0,360.0,0.0,Urban,N
LP009557,Female,Yes,1,Graduate,No,3133.0,4326.0,466.0,360.0,1.0,Semiurban,Y
LP009558,Female,No,2,Graduate,No,6181.0,7134.0,581.0,120.0,0.0,Rural,Y
LP009559,Female,Yes,0,Graduate,No,17363.0,7102.0,97.0,360.0,1.0,Rural,N
LP009560,Female,Yes,1,Not Graduate,No,4246.0,679.0,588.0,360.0,1.0,Rural,N
LP009561,Male,Yes,0,Graduate,No,4785.0,7099.0,519.0,360.0,1.0,Urban,Y
LP009562,Female,Yes,2,Not Graduate,No,4750.0,6022.0,204.0,120.0,1.0,Urban,Y
LP009563,Female,Yes,3+,Not Graduate,No,15831.0,7933.0,115.0,240.0,1.0,Urban,N
LP009564,Male,Yes,3+,Graduate,Yes,9497.0,5036.0,279.0,360.0,1.0,Rural,N
LP009565,Male,No,0,Graduate,No,4152.0,2094.0,264.0,360.0,1.0,Rural,Y
LP009566,Female,Yes,0,Not Graduate,Yes,14946.0,7309.0,61.0,360.0,1.0,Rural,Y
LP009567,Female,No,0,Not Graduate,No,8071.0,9300.0,662.0,360.0,1.0,Urban,N
LP009568,Female,Yes,0,Not Graduate,No,16993.0,2478.0,278.0,360.0,1.0,Urban,N
LP009569,Female,No,0,Graduate,No,12222.0,2140.0,291.0,360.0,1.0,Rural,N
LP009570,Male,Yes,0,Graduate,,6425.0,3501.0,559.0,360.0,1.0,Semiurban,N
LP009571,Male,No,,Graduate,No,3264.0,8350.0,262.0,360.0,1.0,Urban,N
LP009572,Male,No,0,Not Graduate,No,7081.0,5683.0,161.0,360.0,1.0,Urban,Y
LP009573,Male,Yes,1,Graduate,No,2264.0,9086.0,252.0,360.0,1.0,Semiurban,Y
LP009574,Male,No,0,Not Graduate,No,5747.0,9987.0,390.0,360.0,1.0,Urban,N
LP009575,Male,Yes,1,Not Graduate,No,14035.0,4213.0,86.0,360.0,1.0,Urban,Y
LP009576,Female,No,3+,Not Graduate,No,17684.0,7725.0,693.0,180.0,1.0,Semiurban,N
LP009577,Female,Yes,1,Not Graduate,No,15992.0,4252.0,139.0,360.0,1.0,Semiurban,Y
LP009578,Male,Yes,0,Not Graduate,,9987.0,3504.0,494.0,360.0,1.0,Urban,N
LP009579,Male,Yes,0,Graduate,No,15716.0,7360.0,376.0,360.0,1.0,Urban,Y
LP009580,Male,No,,Not Graduate,No,8043.0,256.0,,360.0,1.0,Semiurban,N
LP009581,Female,Yes,0,Graduate,No,15848.0,1859.0,524.0,360.0,1.0,Semiurban,Y
LP009582,Male,No,1,Not Graduate,No,6033.0,2046.0,608.0,360.0,0.0,Semiurban,Y
LP009583,Male,No,0,Graduate,No,2922.0,2746.0,681.0,360.0,1.0,Rural,N
LP009584,Female,Yes,0,Graduate,No,11711.0,7399.0,,360.0,1.0,Semiurban,Y
LP009585,Female,No,2,Not Graduate,Yes,,2813.0,227.0,360.0,1.0,Semiurban,Y
LP009586,Male,No,0,Graduate,No,12113.0,8612.0,468.0,360.0,1.0,Rural,N
LP009587,Male,No,0,Graduate,No,14791.0,4473.0,567.0,360.0,1.0,Rural,N
LP009588,Male,No,0,Not Graduate,No,13370.0,3763.0,564.0,360.0,1.0,Semiurban,Y
LP009589,Female,No,3+,Not Graduate,No,10250.0,7925.0,84.0,360.0,1.0,Urban,N
LP009590,Female,No,0,Not Graduate,No,18991.0,2689.0,288.0,360.0,1.0,Rural,N
LP009591,Male,Yes,2,Graduate,No,14270.0,1044.0,638.0,360.0,1.0,Semiurban,N
LP009592,Female,Yes,0,Graduate,No,13059.0,4892.0,663.0,360.0,1.0,Urban,Y
LP009593,Male,Yes,2,Graduate,No,7560.0,9291.0,499.0,360.0,1.0,Urban,N
LP009594,Male,Yes,,Not Graduate,No,17989.0,8168.0,627.0,360.0,1.0,Semiurban,Y
LP009595,Male,Yes,0,Graduate,No,5178.0,7839.0,100.0,360.0,1.0,Semiurban,N
LP009596,Female,,0,Not Graduate,Yes,15020.0,5800.0,,360.0,0.0,Rural,N
LP009597,Male,Yes,0,Not Graduate,No,11398.0,8981.0,122.0,180.0,1.0,Urban,Y
LP009598,Male,No,2,Graduate,No,9635.0,8675.0,216.0,360.0,1.0,Urban,N
LP009599,Male,No,0,Graduate,No,18674.0,6968.0,224.0,360.0,0.0,Urban,Y
LP009600,Male,Yes,0,Not Graduate,No,17674.0,1204.0,341.0,360.0,0.0,Semiurban,Y
LP009601,Female,Yes,0,Not Graduate,No,10503.0,8143.0,71.0,360.0,1.0,Semiurban,Y
LP009602,Male,No,0,Graduate,No,16345.0,4848.0,221.0,360.0,1.0,Semiurban,Y
LP009603,Male,No,0,Not Graduate,No,5945.0,7696.0,238.0,360.0,1.0,Urban,N
LP009604,Female,,2,Not Graduate,No,15402.0,8754.0,,360.0,1.0,Rural,Y
LP009605,Female,Yes,2,Graduate,No,8109.0,7046.0,548.0,180.0,1.0,Urban,Y
LP009606,Female,No,0,Not Graduate,No,3432.0,4028.0,186.0,360.0,1.0,Semiurban,Y
LP009607,Female,Yes,1,Graduate,No,19635.0,3043.0,353.0,360.0,1.0,Urban,N
LP009608,Male,No,1,Graduate,No,4179.0,1851.0,323.0,360.0,1.0,Semiurban,N
LP009609,Female,No,2,Graduate,No,10816.0,9771.0,139.0,360.0,0.0,Urban,Y
LP009610,Female,Yes,0,Not Graduate,No,2892.0,1356.0,431.0,360.0,0.0,Urban,Y
LP009611,Male,Yes,0,Graduate,No,19702.0,7912.0,206.0,360.0,1.0,Semiurban,N
LP009612,Female,Yes,1,Graduate,No,3183.0,4026.0,216.0,360.0,1.0,Rural,N
LP009613,Male,Yes,1,Graduate,No,13293.0,9031.0,456.0,240.0,1.0,Urban,N
LP009614,,No,0,Graduate,Yes,14552.0,1043.0,73.0,360.0,1.0,Urban,Y
LP009615,Female,Yes,0,Graduate,No,10980.0,5035.0,349.0,360.0,1.0,Semiurban,Y
LP009616,Female,No,0,Graduate,No,3749.0,687.0,144.0,360.0,0.0,Semiurban,N
LP009617,Female,Yes,0,Not Graduate,No,10833.0,5449.0,518.0,360.0,1.0,Semiurban,N
LP009618,Female,No,0,Not Graduate,No,14934.0,9102.0,672.0,180.0,1.0,Urban,Y
LP009619,Male,No,0,Not Graduate,No,18932.0,8395.0,507.0,360.0,1.0,Rural,Y
LP009620,Male,No,0,Not Graduate,No,12108.0,9655.0,565.0,360.0,1.0,Semiurban,N
LP009621,Male,No,2,Graduate,No,14172.0,5303.0,623.0,360.0,1.0,Semiurban,Y
LP009622,Male,Yes,0,Not Graduate,No,8714.0,3117.0,579.0,360.0,1.0,Semiurban,Y
LP009623,Female,No,1,Not Graduate,No,12083.0,4536.0,493.0,360.0,1.0,Urban,Y
LP009624,Male,Yes,1,Not Graduate,No,13084.0,2601.0,670.0,360.0,1.0,Urban,Y
LP009625,Male,Yes,0,Graduate,Yes,,2055.0,687.0,360.0,1.0,Rural,Y
LP009626,Female,Yes,0,Graduate,Yes,6588.0,13.0,369.0,360.0,1.0,Rural,N
LP009627,Female,No,2,Graduate,No,1946.0,793.0,662.0,360.0,1.0,Rural,Y
LP009628,Male,No,0,Not Graduate,No,4009.0,2149.0,453.0,360.0,0.0,Rural,Y
LP009629,Male,No,2,Graduate,No,12979.0,5148.0,341.0,360.0,1.0,Urban,N
LP009630,Male,Yes,2,Graduate,,12545.0,6846.0,353.0,120.0,,Urban,Y
LP009631,Female,Yes,1,Graduate,No,9049.0,1804.0,294.0,180.0,1.0,Rural,N
LP009632,Male,No,2,Not Graduate,No,2572.0,5077.0,618.0,360.0,1.0,Semiurban,Y
LP009633,Female,No,1,Graduate,No,13380.0,2028.0,618.0,360.0,1.0,Rural,N
LP009634,Male,Yes,0,Not Graduate,No,13289.0,4538.0,293.0,360.0,0.0,Urban,N
LP009635,Male,No,3+,Not Graduate,No,14126.0,759.0,474.0,360.0,1.0,Rural,N
LP009636,Female,Yes,0,Graduate,No,8339.0,3860.0,137.0,240.0,1.0,Rural,Y
LP009637,Male,Yes,0,Graduate,No,18976.0,7518.0,111.0,360.0,1.0,Semiurban,Y
LP009638,Male,Yes,0,Graduate,No,2093.0,1641.0,462.0,360.0,1.0,Rural,Y
LP009639,Male,Yes,1,Graduate,No,12252.0,7191.0,600.0,360.0,0.0,Urban,Y
LP009640,Male,Yes,0,Not Graduate,No,14784.0,1812.0,643.0,360.0,1.0,Semiurban,Y
LP009641,Female,No,3+,Not Graduate,No,1776.0,1816.0,59.0,360.0,1.0,Urban,Y
LP009642,Male,No,0,Not Graduate,No,9774.0,1825.0,494.0,120.0,0.0,Semiurban,N
LP009643,Male,Yes,2,Not Graduate,,4883.0,3185.0,105.0,360.0,1.0,Rural,Y
LP009644,Male,No,0,Graduate,No,15937.0,561.0,314.0,360.0,1.0,Semiurban,N
LP009645,Female,No,0,Not Graduate,No,15037.0,237.0,317.0,360.0,0.0,Rural,Y
LP009646,Female,Yes,0,Not Graduate,No,9053.0,5978.0,435.0,360.0,1.0,Semiurban,Y
LP009647,Female,No,0,Graduate,No,1967.0,9052.0,523.0,360.0,1.0,Rural,Y
LP009648,Female,No,0,Not Graduate,No,16634.0,5833.0,634.0,360.0,,Semiurban,Y
LP009649,Male,Yes,3+,Graduate,No,6760.0,7467.0,66.0,360.0,1.0,Rural,N
LP009650,Male,Yes,0,Graduate,No,2497.0,2207.0,84.0,360.0,1.0,Urban,N
LP009651,Male,Yes,1,Graduate,No,3879.0,5557.0,512.0,360.0,1.0,Semiurban,N
LP009652,Male,No,0,Not Graduate,No,6548.0,5003.0,249.0,360.0,1.0,Semiurban,Y
LP009653,Male,Yes,0,Graduate,No,10984.0,2649.0,339.0,240.0,1.0,Urban,N
LP009654,Female,No,0,Graduate,Yes,5595.0,5314.0,60.0,360.0,1.0,Urban,N
LP009655,Female,No,0,Graduate,No,11059.0,,59.0,180.0,1.0,Semiurban,Y
LP009656,Female,Yes,2,Not Graduate,No,13626.0,5578.0,131.0,360.0,1.0,Urban,Y
LP009657,Male,No,2,Not Graduate,No,1593.0,8262.0,,360.0,1.0,Urban,N
LP009658,Female,No,0,Graduate,Yes,10614.0,7065.0,524.0,360.0,1.0,Urban,N
LP009659,Female,Yes,1,Not Graduate,No,12833.0,5615.0,228.0,360.0,1.0,Urban,Y
LP009660,Female,No,0,Not Graduate,No,8793.0,6175.0,644.0,360.0,1.0,Urban,N
LP009661,Male,Yes,1,Not Graduate,No,19793.0,7845.0,402.0,360.0,1.0,Rural,Y
LP009662,Male,Yes,2,Not Graduate,No,14999.0,1235.0,138.0,360.0,0.0,Urban,N
LP009663,Male,Yes,2,Not Graduate,No,19763.0,4942.0,669.0,360.0,0.0,Urban,N
LP009664,Male,No,0,Graduate,No,2658.0,462.0,236.0,360.0,1.0,Rural,Y
LP009665,Female,No,0,Not Graduate,No,12912.0,6390.0,563.0,360.0,1.0,Urban,N
LP009666,Male,Yes,0,Not Graduate,No,6721.0,3800.0,182.0,360.0,1.0,Urban,Y
LP009667,Male,Yes,3+,Not Graduate,No,1857.0,5829.0,553.0,360.0,0.0,Semiurban,Y
LP009668,Female,Yes,3+,Not Graduate,No,9833.0,6476.0,541.0,360.0,0.0,Semiurban,Y
LP009669,Female,No,0,Graduate,No,11486.0,5194.0,374.0,,1.0,Semiurban,N
LP009670,Male,No,2,Graduate,No,3718.0,9305.0,491.0,360.0,0.0,Rural,N
LP009671,Female,No,3+,Not Graduate,No,9406.0,2840.0,665.0,360.0,1.0,Semiurban,N
LP009672,Male,No,0,Graduate,No,11751.0,51.0,156.0,360.0,1.0,Urban,N
LP009673,Male,No,2,Not Graduate,No,10770.0,7179.0,611.0,360.0,1.0,Semiurban,Y
LP009674,Male,Yes,0,Not Graduate,No,7574.0,5768.0,218.0,360.0,1.0,Urban,N
LP009675,Female,Yes,0,Graduate,No,2385.0,9507.0,373.0,180.0,1.0,Urban,Y
LP009676,Female,No,0,Graduate,No,14112.0,3168.0,558.0,240.0,1.0,Urban,Y
LP009677,Male,No,0,Not Graduate,No,11656.0,7079.0,195.0,360.0,1.0,Rural,Y
LP009678,Female,Yes,2,Not Graduate,No,13586.0,5207.0,144.0,360.0,0.0,Rural,Y
LP009679,Male,No,0,Graduate,No,7318.0,5172.0,458.0,360.0,1.0,Urban,N
LP009680,Female,No,0,Not Graduate,No,17702.0,4960.0,445.0,360.0,1.0,Urban,N
LP009681,Male,Yes,0,Not Graduate,No,3224.0,3232.0,645.0,360.0,1.0,Rural,N
LP009682,Male,No,0,Graduate,No,18055.0,3356.0,654.0,360.0,0.0,Semiurban,N
LP009683,Female,No,1,Graduate,Yes,15201.0,4005.0,116.0,360.0,1.0,Semiurban,Y
LP009684,Female,Yes,1,Graduate,No,6176.0,7983.0,621.0,360.0,1.0,Semiurban,N
LP009685,Male,No,0,Not Graduate,No,19185.0,972.0,267.0,360.0,1.0,Semiurban,Y
LP009686,Male,Yes,2,Not Graduate,No,17967.0,9018.0,261.0,360.0,1.0,Urban,Y
LP009687,Male,Yes,3+,Graduate,No,10863.0,317.0,470.0,360.0,1.0,Semiurban,N
LP009688,Male,No,0,Graduate,No,16601.0,766.0,209.0,360.0,1.0,Urban,Y
LP009689,Female,Yes,1,Not Graduate,No,15626.0,2478.0,532.0,360.0,1.0,Urban,N
LP009690,Female,Yes,3+,Not Graduate,No,10635.0,3898.0,390.0,360.0,1.0,Rural,Y
LP009691,Male,Yes,1,Not Graduate,No,6328.0,2433.0,229.0,360.0,1.0,Semiurban,N
LP009692,Male,Yes,1,Graduate,,16581.0,5720.0,614.0,360.0,1.0,Semiurban,N
LP009693,Female,Yes,1,Graduate,No,8179.0,1017.0,303.0,360.0,1.0,Rural,N
LP009694,Male,No,0,Not Graduate,No,19670.0,6680.0,233.0,360.0,1.0,Rural,N
LP009695,Female,Yes,1,Not Graduate,No,16163.0,2161.0,435.0,360.0,1.0,Urban,N
LP009696,Male,No,2,Not Graduate,No,3260.0,6019.0,292.0,360.0,1.0,Semiurban,Y
LP009697,Female,No,0,Not Graduate,,6991.0,7111.0,577.0,360.0,1.0,Urban,Y
LP009698,Female,Yes,2,Graduate,No,3482.0,3041.0,187.0,240.0,1.0,Semiurban,Y
LP009699,Female,No,1,Graduate,No,13589.0,4353.0,397.0,360.0,1.0,Semiurban,Y
LP009700,Female,No,0,Graduate,No,8053.0,6098.0,642.0,,1.0,Urban,Y
LP009701,Male,Yes,1,Graduate,No,8364.0,,175.0,360.0,1.0,Rural,Y
LP009702,Female,Yes,0,Graduate,No,1856.0,9505.0,394.0,360.0,1.0,Semiurban,N
LP009703,Female,No,2,Not Graduate,No,12854.0,1704.0,256.0,360.0,1.0,Semiurban,Y
LP009704,Male,No,0,Graduate,No,6451.0,261.0,451.0,360.0,1.0,Rural,Y
LP009705,Male,Yes,3+,Graduate,No,12393.0,6683.0,307.0,360.0,1.0,Rural,N
LP009706,Male,Yes,0,Graduate,No,15209.0,1159.0,177.0,360.0,0.0,Urban,N
LP009707,Male,Yes,1,Not Graduate,No,3811.0,1664.0,345.0,360.0,1.0,Urban,Y
LP009708,Male,Yes,,Not Graduate,No,12468.0,9551.0,603.0,360.0,1.0,Rural,N
LP009709,Female,No,0,Graduate,No,8384.0,2002.0,272.0,360.0,1.0,Urban,N
LP009710,Male,Yes,1,Graduate,No,13022.0,7441.0,656.0,360.0,0.0,Urban,Y
LP009711,Female,Yes,0,Graduate,No,1864.0,2269.0,690.0,360.0,1.0,Urban,N
LP009712,Male,Yes,2,Graduate,Yes,9062.0,5455.0,577.0,360.0,1.0,Semiurban,Y
LP009713,Male,Yes,1,Not Graduate,Yes,13796.0,9167.0,219.0,360.0,1.0,Semiurban,Y
LP009714,Male,Yes,3+,Graduate,No,4831.0,9738.0,410.0,360.0,1.0,Rural,N
LP009715,Female,Yes,2,Graduate,No,1612.0,1763.0,598.0,360.0,1.0,Urban,N
LP009716,Male,Yes,0,Graduate,No,13482.0,414.0,183.0,360.0,0.0,Semiurban,N
LP009717,Male,No,0,Graduate,No,12214.0,7570.0,511.0,360.0,1.0,Semiurban,N
LP009718,Male,No,1,Not Graduate,No,14989.0,8818.0,455.0,360.0,1.0,Urban,N
LP009719,Female,Yes,0,Graduate,No,10539.0,6528.0,419.0,360.0,1.0,Urban,N
LP009720,Female,No,0,Graduate,No,17363.0,4034.0,223.0,360.0,1.0,Urban,N
LP009721,Male,Yes,0,Graduate,No,11361.0,6087.0,345.0,360.0,1.0,Semiurban,N
LP009722,Female,Yes,0,Graduate,No,9184.0,652.0,359.0,120.0,1.0,Rural,N
LP009723,Female,Yes,0,Graduate,No,16020.0,512.0,95.0,240.0,1.0,Semiurban,N
LP009724,Male,Yes,2,Not Graduate,No,9651.0,2444.0,469.0,360.0,1.0,Rural,Y
LP009725,Female,No,2,Not Graduate,Yes,17593.0,9001.0,680.0,360.0,1.0,Semiurban,Y
LP009726,Female,Yes,2,Graduate,No,14503.0,2909.0,346.0,360.0,1.0,Semiurban,Y
LP009727,Male,Yes,0,Not Graduate,No,10272.0,8694.0,220.0,360.0,1.0,Urban,Y
LP009728,Male,No,0,Graduate,No,10067.0,8231.0,366.0,360.0,0.0,Urban,Y
LP009729,Male,No,0,Graduate,No,16514.0,221.0,322.0,360.0,1.0,Rural,Y
LP009730,Male,Yes,,Graduate,No,14233.0,7094.0,564.0,360.0,1.0,Semiurban,N
LP009731,Female,Yes,0,Graduate,No,14823.0,9657.0,127.0,360.0,1.0,Semiurban,N
LP009732,Male,Yes,0,Graduate,No,15008.0,8161.0,252.0,360.0,1.0,Rural,N
LP009733,Female,Yes,0,Graduate,No,4113.0,1027.0,79.0,360.0,1.0,Rural,N
LP009734,Female,Yes,1,Not Graduate,No,18368.0,6063.0,70.0,360.0,0.0,Semiurban,N
LP009735,Female,Yes,1,Graduate,No,16171.0,9671.0,193.0,360.0,0.0,Rural,Y
LP009736,Female,No,0,Not Graduate,No,15140.0,7022.0,621.0,360.0,0.0,Urban,N
LP009737,Male,No,0,Not Graduate,Yes,8380.0,5103.0,676.0,360.0,1.0,Rural,N
LP009738,Male,No,1,Not Graduate,No,14464.0,1041.0,442.0,360.0,1.0,Semiurban,Y
LP009739,Female,Yes,0,Graduate,No,3210.0,5461.0,627.0,180.0,0.0,Urban,Y
LP009740,Male,Yes,1,Graduate,No,,1906.0,411.0,360.0,1.0,Urban,N
LP009741,Male,Yes,2,Graduate,No,7917.0,7090.0,372.0,360.0,1.0,Semiurban,N
LP009742,Female,No,1,Graduate,No,17712.0,3445.0,320.0,120.0,1.0,Urban,Y
LP009743,Female,Yes,1,Graduate,No,15495.0,7981.0,580.0,360.0,1.0,Urban,N
LP009744,Male,No,2,Not Graduate,No,,7873.0,575.0,360.0,1.0,Urban,Y
LP009745,Female,No,3+,Not Graduate,No,18114.0,6972.0,192.0,360.0,1.0,Urban,Y
LP009746,Female,No,0,Graduate,No,4686.0,897.0,648.0,180.0,1.0,Rural,Y
LP009747,Male,No,0,Not Graduate,Yes,8353.0,3490.0,316.0,360.0,1.0,Rural,Y
LP009748,Male,No,2,Not Graduate,No,4062.0,3909.0,,360.0,1.0,Urban,N
LP009749,Female,No,0,Graduate,No,19915.0,7619.0,244.0,360.0,1.0,Semiurban,N
LP009750,Male,No,3+,Graduate,No,,576.0,690.0,360.0,0.0,Semiurban,N
LP009751,Male,Yes,0,Graduate,No,14720.0,6190.0,181.0,120.0,1.0,Rural,N
LP009752,Female,Yes,3+,Not Graduate,No,7407.0,5337.0,74.0,360.0,1.0,Semiurban,N
LP009753,Female,No,1,Not Graduate,No,7752.0,1244.0,123.0,360.0,1.0,Rural,N
LP009754,Male,No,2,Not Graduate,No,4649.0,3082.0,259.0,360.0,0.0,Rural,N
LP009755,Male,Yes,0,Not Graduate,No,15340.0,189.0,274.0,360.0,1.0,Urban,Y
LP009756,Male,Yes,,Not Graduate,Yes,11454.0,7043.0,614.0,180.0,1.0,Rural,N
LP009757,,No,0,Not Graduate,No,3220.0,6049.0,468.0,240.0,1.0,Rural,Y
LP009758,Male,No,0,Not Graduate,No,19980.0,6750.0,458.0,360.0,1.0,Semiurban,Y
LP009759,Female,Yes,0,Graduate,No,16315.0,6473.0,180.0,,1.0,Semiurban,N
LP009760,Female,No,3+,Not Graduate,No,13135.0,7348.0,227.0,360.0,1.0,Rural,Y
LP009761,Male,No,0,Graduate,No,2021.0,4630.0,574.0,360.0,1.0,Rural,N
LP009762,Female,No,1,Graduate,No,12664.0,1072.0,340.0,360.0,1.0,Urban,Y
LP009763,Female,Yes,1,Not Graduate,No,3923.0,8924.0,522.0,240.0,1.0,Rural,N
LP009764,Female,Yes,2,Not Graduate,No,6742.0,3694.0,195.0,360.0,1.0,Semiurban,N
LP009765,Male,Yes,1,Graduate,No,8231.0,4240.0,79.0,240.0,1.0,Rural,N
LP009766,Female,Yes,0,Not Graduate,No,18518.0,5418.0,89.0,360.0,1.0,Urban,Y
LP009767,Female,Yes,1,Graduate,No,10864.0,1632.0,671.0,360.0,0.0,Rural,N
LP009768,,No,2,Not Graduate,No,14812.0,1338.0,79.0,360.0,1.0,Semiurban,N
LP009769,Male,Yes,0,Not Graduate,No,1866.0,725.0,235.0,360.0,1.0,Rural,Y
LP009770,Female,No,0,Graduate,No,7789.0,2585.0,393.0,120.0,1.0,Urban,N
LP009771,Male,No,0,Graduate,No,,9949.0,651.0,360.0,1.0,Semiurban,N
LP009772,Male,Yes,0,Graduate,No,5283.0,4439.0,402.0,360.0,1.0,Rural,Y
LP009773,Male,No,0,Graduate,No,7526.0,5049.0,121.0,360.0,1.0,Rural,N
LP009774,Female,No,1,Not Graduate,No,12576.0,7196.0,61.0,360.0,1.0,Urban,N
LP009775,Male,No,3+,Graduate,No,5488.0,,441.0,360.0,1.0,Semiurban,N
LP009776,Female,Yes,0,Graduate,No,14406.0,1289.0,127.0,360.0,1.0,Rural,N
