Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP006526,Male,Yes,3+,Not Graduate,No,10637.0,2295.0,142.0,360.0,1.0,Urban,Y
LP006527,Female,No,3+,Graduate,Yes,10997.0,9705.0,113.0,360.0,1.0,Semiurban,Y
LP006528,Male,Yes,0,Graduate,No,8082.0,2897.0,595.0,180.0,0.0,Rural,Y
LP006529,Female,No,0,Graduate,No,13486.0,3927.0,559.0,360.0,1.0,Urban,N
LP006530,Female,No,0,Not Graduate,No,13014.0,7499.0,334.0,360.0,1.0,Rural,Y
LP006531,Female,No,0,Not Graduate,No,2850.0,3107.0,468.0,360.0,1.0,Urban,N
LP006532,Female,Yes,2,Not Graduate,No,14412.0,7364.0,677.0,360.0,1.0,Urban,Y
LP006533,Male,Yes,2,Not Graduate,No,17512.0,2231.0,242.0,360.0,1.0,Rural,N
LP006534,Male,Yes,0,Not Graduate,No,14125.0,8258.0,502.0,360.0,1.0,Urban,Y
LP006535,Male,No,0,Not Graduate,No,9485.0,2080.0,500.0,360.0,1.0,Rural,Y
LP006536,Female,No,0,Graduate,No,17499.0,5286.0,408.0,360.0,1.0,Urban,N
LP006537,Female,Yes,3+,Graduate,No,14895.0,6841.0,447.0,360.0,1.0,Urban,Y
LP006538,Male,No,0,Graduate,No,8780.0,9739.0,223.0,360.0,1.0,Urban,N
LP006539,Female,No,0,Not Graduate,No,18559.0,1268.0,76.0,360.0,1.0,Semiurban,Y
LP006540,Male,Yes,2,Graduate,Yes,1868.0,9701.0,462.0,240.0,1.0,Urban,Y
LP006541,Female,Yes,1,Not Graduate,No,8270.0,4691.0,306.0,360.0,1.0,Urban,N
LP006542,Female,No,3+,Graduate,No,10895.0,9040.0,692.0,360.0,1.0,Semiurban,N
LP006543,Male,No,0,Graduate,No,4860.0,8135.0,,360.0,1.0,Semiurban,Y
LP006544,Female,No,0,Graduate,No,19355.0,6762.0,454.0,360.0,1.0,Urban,N
LP006545,Male,No,0,Graduate,No,19232.0,7692.0,679.0,360.0,1.0,Urban,N
LP006546,Female,,3+,Not Graduate,No,18553.0,1874.0,350.0,360.0,0.0,Urban,Y
LP006547,Female,Yes,2,Not Graduate,Yes,7227.0,601.0,677.0,360.0,,Rural,Y
LP006548,Male,Yes,2,Graduate,No,19138.0,6259.0,462.0,360.0,1.0,Rural,Y
LP006549,Male,Yes,0,Graduate,No,14111.0,7044.0,67.0,360.0,1.0,Rural,Y
LP006550,Male,Yes,2,Not Graduate,No,3508.0,4780.0,692.0,360.0,1.0,Urban,N
LP006551,Female,Yes,0,Not Graduate,No,18710.0,7512.0,672.0,360.0,1.0,Urban,N
LP006552,Female,Yes,0,Graduate,No,10240.0,9604.0,177.0,120.0,1.0,Rural,N
LP006553,Male,No,0,Graduate,No,3134.0,2582.0,163.0,360.0,1.0,Semiurban,Y
LP006554,Female,No,1,Graduate,No,9408.0,95.0,195.0,360.0,1.0,Semiurban,Y
LP006555,Female,Yes,0,Graduate,No,15123.0,4220.0,240.0,360.0,1.0,Urban,N
LP006556,Male,No,2,Graduate,No,17048.0,8425.0,669.0,360.0,1.0,Urban,N
LP006557,Male,No,1,Graduate,No,11804.0,4677.0,580.0,360.0,1.0,Urban,N
LP006558,Female,No,0,Not Graduate,No,6219.0,6774.0,200.0,360.0,1.0,Rural,N
LP006559,Female,No,1,Not Graduate,No,5948.0,8213.0,516.0,360.0,0.0,Rural,Y
LP006560,Male,Yes,0,Not Graduate,Yes,16780.0,2808.0,203.0,360.0,0.0,Rural,N
LP006561,Male,No,0,Not Graduate,No,2507.0,1235.0,274.0,360.0,1.0,Urban,N
LP006562,Male,No,1,Graduate,No,14948.0,8187.0,553.0,240.0,1.0,Semiurban,N
LP006563,Female,No,2,Not Graduate,No,18894.0,2522.0,615.0,360.0,1.0,Rural,Y
LP006564,Male,No,0,Not Graduate,No,12465.0,7350.0,660.0,360.0,1.0,Semiurban,Y
LP006565,Male,No,2,Not Graduate,No,9164.0,8609.0,650.0,180.0,1.0,Semiurban,Y
LP006566,Female,No,2,Graduate,No,15408.0,552.0,106.0,240.0,1.0,Semiurban,Y
LP006567,Female,No,0,Graduate,No,15249.0,2587.0,683.0,360.0,1.0,Semiurban,N
LP006568,Male,,0,Graduate,No,6557.0,7966.0,442.0,360.0,1.0,Semiurban,Y
LP006569,Male,Yes,1,Not Graduate,No,5961.0,7700.0,150.0,360.0,1.0,Rural,Y
LP006570,Female,Yes,0,Not Graduate,No,4652.0,5193.0,252.0,360.0,1.0,Semiurban,N
LP006571,Male,Yes,2,Graduate,No,4630.0,8227.0,646.0,360.0,1.0,Urban,N
LP006572,Male,No,2,Graduate,No,17369.0,6092.0,108.0,180.0,1.0,Rural,Y
LP006573,Female,No,0,Not Graduate,No,14125.0,4065.0,258.0,360.0,1.0,Semiurban,N
LP006574,Male,Yes,3+,Graduate,No,7034.0,8722.0,65.0,360.0,1.0,Semiurban,N
LP006575,Female,No,0,Graduate,No,5969.0,3089.0,605.0,360.0,1.0,Rural,N
LP006576,Female,No,3+,Not Graduate,No,4880.0,6227.0,607.0,360.0,1.0,Semiurban,N
LP006577,Male,No,0,Not Graduate,No,3130.0,4800.0,382.0,360.0,1.0,Urban,Y
LP006578,Male,Yes,2,Not Graduate,Yes,10837.0,917.0,544.0,360.0,1.0,Semiurban,Y
LP006579,Female,No,0,Graduate,No,12086.0,7889.0,619.0,360.0,1.0,Rural,N
LP006580,Female,No,1,Not Graduate,No,1535.0,6537.0,631.0,120.0,1.0,Rural,Y
LP006581,Female,No,0,Not Graduate,No,18608.0,2067.0,369.0,,0.0,Rural,N
LP006582,Female,No,0,Graduate,No,4797.0,9211.0,257.0,360.0,0.0,Urban,N
LP006583,Male,No,0,Graduate,No,2390.0,9532.0,432.0,360.0,0.0,Semiurban,Y
LP006584,Female,Yes,2,Graduate,No,12541.0,2404.0,621.0,360.0,1.0,Rural,N
LP006585,Male,No,0,Not Graduate,No,2900.0,7317.0,330.0,180.0,1.0,Urban,Y
LP006586,Male,Yes,1,Not Graduate,No,14999.0,8963.0,398.0,360.0,1.0,Urban,Y
LP006587,Male,Yes,2,Graduate,No,9419.0,2873.0,368.0,360.0,0.0,Rural,N
LP006588,Male,Yes,3+,Not Graduate,No,5601.0,7707.0,90.0,360.0,1.0,Rural,N
LP006589,Female,Yes,0,Not Graduate,No,9071.0,5480.0,358.0,360.0,1.0,Urban,N
LP006590,Male,Yes,2,Not Graduate,Yes,14096.0,716.0,201.0,360.0,1.0,Rural,N
LP006591,Male,No,0,Not Graduate,No,,9272.0,506.0,360.0,1.0,Rural,Y
LP006592,Male,No,1,Graduate,No,16300.0,4159.0,505.0,360.0,1.0,Urban,Y
LP006593,Female,Yes,1,Not Graduate,No,5249.0,6429.0,143.0,360.0,1.0,Semiurban,Y
LP006594,Female,No,0,Not Graduate,No,8605.0,6485.0,440.0,,1.0,Rural,Y
LP006595,Male,Yes,0,Not Graduate,No,15118.0,2556.0,689.0,360.0,1.0,Urban,N
LP006596,Male,Yes,0,Graduate,No,6203.0,1457.0,278.0,360.0,1.0,Rural,Y
LP006597,Male,No,0,Not Graduate,,17715.0,7605.0,546.0,360.0,1.0,Rural,Y
LP006598,Female,No,3+,Not Graduate,No,2100.0,6678.0,520.0,360.0,1.0,Semiurban,N
LP006599,Female,No,0,Not Graduate,No,15058.0,,634.0,360.0,0.0,Rural,Y
LP006600,Female,Yes,3+,Graduate,No,11251.0,3837.0,132.0,360.0,1.0,Rural,N
LP006601,Female,No,0,Not Graduate,No,16679.0,8272.0,241.0,360.0,1.0,Rural,Y
LP006602,Male,No,3+,Graduate,Yes,6457.0,2428.0,,360.0,1.0,Urban,Y
LP006603,Female,No,1,Not Graduate,,16078.0,6837.0,95.0,180.0,0.0,Rural,N
LP006604,Female,Yes,2,Graduate,No,11731.0,8030.0,511.0,360.0,0.0,Rural,N
LP006605,Male,No,0,Graduate,No,6076.0,3995.0,612.0,360.0,1.0,Urban,N
LP006606,Male,No,1,Not Graduate,No,,2695.0,660.0,360.0,1.0,Rural,Y
LP006607,Female,,0,Not Graduate,No,7512.0,4511.0,150.0,120.0,1.0,Rural,N
LP006608,Female,Yes,0,Graduate,No,9440.0,,284.0,360.0,1.0,Rural,Y
LP006609,Male,No,1,Graduate,No,19274.0,3879.0,,360.0,1.0,Semiurban,N
LP006610,Female,Yes,1,Not Graduate,No,9026.0,3762.0,411.0,360.0,1.0,Urban,Y
LP006611,Female,No,0,Not Graduate,No,5786.0,222.0,294.0,360.0,1.0,Urban,Y
LP006612,Male,Yes,0,Not Graduate,No,15447.0,6339.0,297.0,360.0,0.0,Urban,Y
LP006613,Male,Yes,0,Not Graduate,No,19841.0,1014.0,312.0,360.0,0.0,Semiurban,Y
LP006614,Male,No,0,Not Graduate,No,15034.0,,212.0,360.0,1.0,Urban,Y
LP006615,Female,Yes,0,Not Graduate,No,6689.0,2296.0,682.0,,0.0,Urban,Y
LP006616,Male,Yes,1,Not Graduate,No,3327.0,8417.0,246.0,360.0,1.0,Urban,N
LP006617,Male,Yes,0,Graduate,No,12131.0,5773.0,,120.0,0.0,Rural,N
LP006618,Female,Yes,2,Graduate,No,3505.0,4582.0,667.0,360.0,0.0,Semiurban,Y
LP006619,Female,No,1,Not Graduate,No,19045.0,5269.0,532.0,360.0,1.0,Rural,Y
LP006620,Male,No,2,Not Graduate,,8090.0,3947.0,257.0,360.0,1.0,Urban,N
LP006621,Male,No,0,Not Graduate,Yes,1667.0,6353.0,617.0,360.0,1.0,Rural,N
LP006622,Male,Yes,2,Graduate,No,16605.0,4411.0,185.0,360.0,1.0,Urban,N
LP006623,Female,No,0,Graduate,No,15087.0,9778.0,430.0,180.0,1.0,Rural,Y
LP006624,Female,Yes,0,Not Graduate,No,11692.0,4495.0,272.0,360.0,1.0,Rural,N
LP006625,Male,No,0,Not Graduate,No,9980.0,9707.0,69.0,360.0,1.0,Semiurban,Y
LP006626,Female,Yes,2,Graduate,No,18921.0,5247.0,506.0,360.0,1.0,Urban,N
LP006627,Female,No,1,Graduate,No,7698.0,8069.0,335.0,,1.0,Semiurban,N
LP006628,Female,No,0,Graduate,No,13056.0,768.0,495.0,360.0,1.0,Urban,Y
LP006629,Female,Yes,0,Not Graduate,No,11823.0,9227.0,382.0,360.0,1.0,Urban,N
LP006630,Male,Yes,0,Not Graduate,No,14156.0,8215.0,75.0,360.0,0.0,Urban,N
LP006631,Male,No,0,Graduate,No,5473.0,2173.0,627.0,360.0,0.0,Rural,Y
LP006632,Female,Yes,1,Not Graduate,No,10876.0,5290.0,622.0,360.0,1.0,Semiurban,Y
LP006633,Female,Yes,1,Not Graduate,No,14683.0,3292.0,494.0,360.0,1.0,Urban,N
LP006634,Female,Yes,3+,Not Graduate,No,12045.0,6111.0,606.0,360.0,0.0,Urban,N
LP006635,Male,No,3+,Graduate,No,13359.0,7224.0,382.0,360.0,1.0,Rural,N
LP006636,Female,No,1,Graduate,No,14497.0,5780.0,164.0,360.0,1.0,Urban,N
LP006637,Female,Yes,0,Graduate,No,,2080.0,65.0,180.0,0.0,Urban,N
LP006638,Male,Yes,0,Not Graduate,No,17838.0,9376.0,387.0,360.0,1.0,Rural,Y
LP006639,Male,No,0,Not Graduate,No,18062.0,6043.0,193.0,240.0,1.0,Rural,N
LP006640,Female,No,0,Graduate,No,3224.0,5227.0,690.0,360.0,1.0,Rural,N
LP006641,Female,Yes,1,Not Graduate,No,2679.0,7139.0,635.0,360.0,1.0,Semiurban,Y
LP006642,Female,No,3+,Graduate,No,18751.0,2112.0,586.0,360.0,1.0,Semiurban,N
LP006643,Female,Yes,2,Not Graduate,No,17031.0,3147.0,63.0,360.0,0.0,Semiurban,Y
LP006644,Male,Yes,0,Not Graduate,No,2477.0,6048.0,258.0,360.0,1.0,Urban,Y
LP006645,Male,No,0,Not Graduate,No,15207.0,3947.0,696.0,360.0,1.0,Semiurban,Y
LP006646,Female,No,2,Not Graduate,Yes,15022.0,5572.0,,360.0,1.0,Urban,Y
LP006647,Female,Yes,2,Not Graduate,No,10357.0,6051.0,140.0,360.0,1.0,Semiurban,Y
LP006648,Female,Yes,0,Graduate,No,11764.0,9141.0,610.0,360.0,1.0,Urban,Y
LP006649,Female,Yes,1,Graduate,No,12215.0,4529.0,573.0,360.0,1.0,Urban,N
LP006650,Male,Yes,1,Not Graduate,No,18666.0,8817.0,71.0,360.0,0.0,Rural,Y
LP006651,Female,Yes,0,Graduate,No,5797.0,7475.0,459.0,360.0,1.0,Semiurban,N
LP006652,Male,Yes,0,Not Graduate,No,9538.0,404.0,205.0,360.0,1.0,Rural,N
LP006653,Male,No,2,Not Graduate,No,8232.0,5755.0,208.0,360.0,1.0,Urban,Y
LP006654,Male,No,1,Not Graduate,No,14659.0,8334.0,136.0,360.0,0.0,Urban,Y
LP006655,Male,No,0,Graduate,No,5050.0,3720.0,386.0,360.0,1.0,Semiurban,N
LP006656,Male,No,1,Not Graduate,No,7090.0,2806.0,456.0,360.0,1.0,Urban,N
LP006657,Male,Yes,2,Not Graduate,No,6585.0,287.0,569.0,360.0,1.0,Semiurban,N
LP006658,Male,Yes,2,Graduate,No,12174.0,4167.0,59.0,360.0,1.0,Semiurban,N
LP006659,Male,Yes,0,Not Graduate,No,13765.0,1818.0,79.0,360.0,1.0,Semiurban,Y
LP006660,Female,No,3+,Graduate,No,17647.0,4649.0,307.0,360.0,1.0,Rural,Y
LP006661,Male,Yes,0,Graduate,No,18843.0,5383.0,327.0,120.0,1.0,Semiurban,N
LP006662,Male,No,1,Graduate,No,10255.0,8970.0,182.0,360.0,1.0,Semiurban,Y
LP006663,Female,No,1,Graduate,No,18608.0,1940.0,506.0,360.0,1.0,Semiurban,N
LP006664,Female,Yes,0,Graduate,No,8721.0,1067.0,246.0,360.0,1.0,Semiurban,N
LP006665,Female,Yes,0,Graduate,No,9938.0,989.0,617.0,360.0,1.0,Semiurban,N
LP006666,Male,No,2,Graduate,No,15330.0,8480.0,325.0,360.0,1.0,Rural,Y
LP006667,Female,No,1,Not Graduate,No,17757.0,7746.0,526.0,360.0,1.0,Semiurban,N
LP006668,Male,No,0,Not Graduate,No,19131.0,6143.0,247.0,360.0,1.0,Urban,Y
LP006669,Male,Yes,0,Not Graduate,No,,3107.0,373.0,360.0,1.0,Urban,N
LP006670,Male,No,0,Not Graduate,No,19111.0,4633.0,,360.0,1.0,Semiurban,N
LP006671,Female,Yes,0,Not Graduate,No,10324.0,7461.0,234.0,360.0,1.0,Semiurban,Y
LP006672,Male,,3+,Not Graduate,No,7935.0,5219.0,,360.0,1.0,Semiurban,N
LP006673,Male,No,2,Not Graduate,No,14041.0,1174.0,66.0,360.0,1.0,Semiurban,N
LP006674,Male,No,3+,Not Graduate,No,7642.0,9351.0,128.0,360.0,1.0,Semiurban,N
LP006675,Female,Yes,0,Graduate,Yes,10350.0,9997.0,76.0,360.0,1.0,Urban,N
LP006676,Female,No,1,Not Graduate,No,19007.0,3537.0,388.0,360.0,1.0,Semiurban,Y
LP006677,Male,Yes,0,Not Graduate,No,14244.0,7591.0,525.0,360.0,1.0,Semiurban,Y
LP006678,Female,Yes,2,Graduate,No,7800.0,7780.0,160.0,360.0,1.0,Semiurban,Y
LP006679,Female,Yes,0,Graduate,No,10575.0,1688.0,420.0,360.0,1.0,Urban,Y
LP006680,Female,No,0,Graduate,No,10388.0,6552.0,418.0,360.0,1.0,Urban,Y
LP006681,Male,No,0,Not Graduate,No,14116.0,643.0,528.0,360.0,1.0,Semiurban,Y
LP006682,Female,Yes,0,Graduate,No,15117.0,4346.0,,360.0,0.0,Urban,Y
LP006683,Male,No,1,Graduate,No,10406.0,5843.0,674.0,360.0,1.0,Semiurban,N
LP006684,Female,Yes,1,Graduate,No,5489.0,8044.0,659.0,360.0,1.0,Urban,N
LP006685,Male,Yes,1,Graduate,No,18125.0,4974.0,699.0,360.0,0.0,Semiurban,Y
LP006686,Male,Yes,,Not Graduate,No,12697.0,2619.0,617.0,360.0,1.0,Rural,Y
LP006687,Male,No,0,Graduate,No,11031.0,9814.0,153.0,360.0,1.0,Urban,Y
LP006688,Female,No,0,Not Graduate,No,11435.0,554.0,281.0,360.0,0.0,Rural,Y
LP006689,Male,Yes,2,Graduate,No,8914.0,6069.0,221.0,360.0,1.0,Urban,N
LP006690,Female,No,1,Graduate,No,17378.0,1843.0,589.0,360.0,1.0,Rural,Y
LP006691,Male,Yes,0,Graduate,Yes,12370.0,532.0,518.0,360.0,1.0,Urban,N
LP006692,Female,No,2,Not Graduate,No,17759.0,7831.0,341.0,240.0,1.0,Urban,Y
LP006693,Female,Yes,0,Graduate,No,17606.0,3492.0,653.0,360.0,1.0,Semiurban,N
LP006694,Female,No,0,Not Graduate,No,6900.0,633.0,,120.0,0.0,Urban,N
LP006695,Female,No,0,Graduate,No,19325.0,9169.0,597.0,360.0,1.0,Urban,Y
LP006696,Female,No,0,Not Graduate,No,2106.0,5803.0,178.0,360.0,1.0,Rural,Y
LP006697,Male,Yes,0,Not Graduate,No,11609.0,3282.0,220.0,360.0,1.0,Rural,N
LP006698,Female,No,0,Graduate,No,4609.0,2180.0,546.0,360.0,0.0,Rural,N
LP006699,Male,Yes,0,Graduate,No,18249.0,956.0,412.0,360.0,1.0,Rural,N
LP006700,Female,No,0,Graduate,No,14168.0,,244.0,360.0,1.0,Semiurban,Y
LP006701,Female,Yes,0,Not Graduate,No,8843.0,8410.0,593.0,360.0,1.0,Rural,N
LP006702,Male,Yes,1,Graduate,No,5541.0,3056.0,680.0,360.0,1.0,Semiurban,Y
LP006703,Male,No,0,Not Graduate,No,10676.0,9549.0,429.0,360.0,1.0,Semiurban,N
LP006704,Male,No,0,Not Graduate,Yes,19008.0,4482.0,631.0,360.0,1.0,Rural,N
LP006705,Female,Yes,0,Not Graduate,No,9496.0,2718.0,363.0,360.0,1.0,Rural,Y
LP006706,Female,No,0,Not Graduate,No,10182.0,3372.0,485.0,360.0,1.0,Rural,N
LP006707,Female,No,0,Not Graduate,No,16028.0,4209.0,247.0,360.0,1.0,Urban,N
LP006708,Female,No,0,Not Graduate,No,14665.0,3657.0,394.0,360.0,1.0,Rural,Y
LP006709,Female,Yes,1,Not Graduate,No,5144.0,2870.0,333.0,360.0,1.0,Rural,Y
LP006710,Male,No,1,Graduate,No,5724.0,8251.0,280.0,360.0,1.0,Semiurban,N
LP006711,Male,Yes,3+,Graduate,No,3526.0,926.0,513.0,360.0,1.0,Rural,N
LP006712,Female,Yes,0,Not Graduate,No,1520.0,3837.0,649.0,360.0,1.0,Urban,Y
LP006713,Female,No,0,Graduate,No,17054.0,4850.0,164.0,360.0,1.0,Rural,Y
LP006714,Female,No,0,Graduate,No,16686.0,6258.0,699.0,360.0,0.0,Rural,N
LP006715,Male,No,2,Not Graduate,No,12189.0,8486.0,125.0,120.0,1.0,Semiurban,Y
LP006716,Male,Yes,0,Graduate,No,6518.0,9595.0,495.0,360.0,1.0,Urban,Y
LP006717,Male,Yes,0,Not Graduate,No,13255.0,615.0,342.0,360.0,1.0,Urban,N
LP006718,Male,Yes,0,Not Graduate,No,14439.0,1583.0,652.0,360.0,0.0,Rural,Y
LP006719,Male,Yes,1,Graduate,No,2953.0,9242.0,126.0,360.0,0.0,Urban,N
LP006720,Female,Yes,3+,Not Graduate,No,12163.0,3855.0,399.0,360.0,1.0,Rural,N
LP006721,Male,Yes,3+,Not Graduate,No,11821.0,3507.0,420.0,180.0,1.0,Semiurban,Y
LP006722,Female,No,0,Graduate,No,14552.0,5352.0,372.0,360.0,0.0,Urban,Y
LP006723,Male,No,0,Graduate,Yes,19359.0,4349.0,229.0,120.0,1.0,Rural,N
LP006724,Female,No,2,Not Graduate,Yes,2435.0,5484.0,468.0,,1.0,Semiurban,Y
LP006725,Male,No,0,Graduate,No,9926.0,5507.0,417.0,,1.0,Semiurban,N
LP006726,Male,Yes,0,Not Graduate,No,17918.0,8538.0,445.0,360.0,1.0,Rural,N
LP006727,Male,Yes,1,Graduate,No,10030.0,5256.0,590.0,,1.0,Semiurban,Y
LP006728,Female,No,1,Graduate,No,13719.0,3224.0,335.0,360.0,1.0,Semiurban,Y
LP006729,Female,No,3+,Graduate,No,5025.0,2105.0,,360.0,1.0,Rural,Y
LP006730,Male,No,1,Not Graduate,No,7478.0,219.0,358.0,360.0,1.0,Urban,Y
LP006731,Male,Yes,0,Graduate,Yes,13375.0,5137.0,268.0,360.0,1.0,Urban,N
LP006732,Female,Yes,0,Not Graduate,No,12182.0,1200.0,440.0,360.0,1.0,Semiurban,N
LP006733,Male,No,2,Not Graduate,No,14207.0,5675.0,95.0,360.0,1.0,Rural,Y
LP006734,Male,No,1,Not Graduate,No,18589.0,5613.0,60.0,360.0,0.0,Urban,N
LP006735,Female,No,1,Graduate,No,6347.0,4581.0,,120.0,0.0,Urban,Y
LP006736,Female,No,3+,Graduate,No,12032.0,5834.0,231.0,360.0,1.0,Semiurban,N
LP006737,Male,No,1,Not Graduate,No,13994.0,9165.0,597.0,360.0,1.0,Semiurban,N
LP006738,Male,No,0,Not Graduate,Yes,,6053.0,100.0,360.0,1.0,Urban,Y
LP006739,Female,No,1,Graduate,No,,704.0,199.0,360.0,1.0,Rural,Y
LP006740,Male,No,1,Graduate,No,11291.0,4944.0,537.0,360.0,0.0,Rural,N
LP006741,Male,No,0,Graduate,No,6030.0,4048.0,470.0,360.0,1.0,Semiurban,N
LP006742,Female,No,0,Graduate,No,1738.0,3561.0,308.0,360.0,1.0,Urban,Y
LP006743,Female,No,2,Not Graduate,No,14305.0,9952.0,340.0,180.0,1.0,Urban,Y
LP006744,Male,Yes,0,Not Graduate,No,16572.0,6401.0,674.0,120.0,1.0,Semiurban,Y
LP006745,,No,2,Graduate,No,13600.0,2929.0,411.0,360.0,1.0,Semiurban,N
LP006746,Female,No,0,Not Graduate,No,19988.0,,616.0,360.0,1.0,Urban,Y
LP006747,Male,Yes,3+,Graduate,No,11895.0,1247.0,474.0,360.0,1.0,Rural,Y
LP006748,,No,0,Graduate,Yes,6131.0,770.0,343.0,360.0,0.0,Semiurban,Y
LP006749,Male,Yes,0,Graduate,No,16439.0,2595.0,211.0,360.0,0.0,Rural,N
LP006750,Male,No,0,Graduate,Yes,7974.0,4356.0,572.0,360.0,0.0,Rural,N
LP006751,Female,No,0,Not Graduate,No,5961.0,5890.0,256.0,360.0,1.0,Urban,N
LP006752,Male,Yes,0,Not Graduate,No,5065.0,3427.0,319.0,360.0,1.0,Rural,Y
LP006753,Male,Yes,0,Not Graduate,No,4608.0,2373.0,386.0,360.0,1.0,Rural,N
LP006754,Male,No,1,Graduate,Yes,,8063.0,582.0,360.0,1.0,Urban,Y
LP006755,Male,No,0,Not Graduate,No,11726.0,3374.0,461.0,120.0,1.0,Semiurban,Y
LP006756,Female,Yes,1,Graduate,No,12586.0,7.0,668.0,360.0,0.0,Rural,Y
LP006757,Female,No,2,Not Graduate,No,4420.0,4709.0,151.0,360.0,1.0,Semiurban,N
LP006758,,No,2,Graduate,No,18694.0,6768.0,621.0,120.0,1.0,Urban,N
LP006759,Male,No,0,Not Graduate,No,7409.0,6351.0,595.0,360.0,0.0,Urban,Y
LP006760,Male,Yes,0,Graduate,No,8129.0,8141.0,114.0,360.0,0.0,Urban,N
LP006761,Male,No,0,Not Graduate,No,18282.0,1068.0,264.0,360.0,1.0,Urban,N
LP006762,Male,Yes,2,Not Graduate,No,2575.0,8713.0,410.0,360.0,1.0,Urban,Y
LP006763,Male,No,2,Not Graduate,No,12511.0,6485.0,361.0,360.0,1.0,Semiurban,N
LP006764,Female,No,0,Not Graduate,No,9098.0,5864.0,119.0,360.0,1.0,Semiurban,Y
LP006765,Female,Yes,0,Not Graduate,No,19746.0,5598.0,59.0,360.0,1.0,Urban,Y
LP006766,Female,No,0,Not Graduate,No,18769.0,5462.0,265.0,360.0,1.0,Rural,N
LP006767,Male,Yes,0,Not Graduate,Yes,15271.0,6312.0,240.0,,1.0,Urban,N
LP006768,Female,No,0,Graduate,No,12932.0,2315.0,658.0,360.0,1.0,Urban,N
LP006769,Male,No,1,Graduate,Yes,19557.0,8940.0,268.0,360.0,1.0,Rural,Y
LP006770,Male,No,0,Graduate,No,6759.0,9083.0,458.0,360.0,1.0,Rural,N
LP006771,Female,No,1,Not Graduate,No,7990.0,8791.0,251.0,,1.0,Urban,N
LP006772,Female,No,3+,Not Graduate,No,19575.0,,430.0,360.0,1.0,Urban,Y
LP006773,Male,No,1,Graduate,No,17625.0,3895.0,266.0,360.0,1.0,Rural,Y
LP006774,Male,No,0,Not Graduate,No,2157.0,3425.0,155.0,360.0,0.0,Rural,N
LP006775,Male,Yes,1,Graduate,No,11077.0,6215.0,105.0,120.0,1.0,Urban,N
LP006776,Female,No,0,Not Graduate,No,4114.0,2680.0,203.0,360.0,1.0,Urban,Y
LP006777,Male,No,2,Graduate,Yes,16129.0,7339.0,117.0,180.0,1.0,Rural,Y
